row_label_raw,row_label_full,col_0,Bảng cân đối kế toán hợp nhất,Bảng cân đối kế toán hợp nhất_1,Báo cáo kết quả hoạt động kinh doanh hợp nhất,Báo cáo kết quả hoạt động kinh doanh hợp nhất_1,numeric__Bảng cân đối kế toán hợp nhất,numeric__Bảng cân đối kế toán hợp nhất_1,numeric__Báo cáo kết quả hoạt động kinh doanh hợp nhất,numeric__Báo cáo kết quả hoạt động kinh doanh hợp nhất_1
,,,Số cuối năm,Số đầu năm,Năm nay,Năm trước,,,,
Lợi nhuận nội bộ chưa thực hiện,Lợi nhuận nội bộ chưa thực hiện,Lợi nhuận nội bộ chưa thực hiện,661.122.172,2.875.427.649,(2.214.305.477),(1.129.086.864),661122172.0,2875427649.0,-2214305477.0,-1129086864.0
Chi phí phải trả,Chi phí phải trả,Chi phí phải trả,208.000.000,-,208.000.000,-,208000000.0,,208000000.0,
Dự phòng các khoản đầu tư,Dự phòng các khoản đầu tư,Dự phòng các khoản đầu tư,-,(798.396.353),798.396.353,1.046.404.628,,-798396353.0,798396353.0,1046404628.0
Thuế TNDN đã nộp từ các khoản tiền thanh toán theo tiến độ của khách hàng,Thuế TNDN đã nộp từ các khoản tiền thanh toán theo tiến độ của khách hàng,Thuế TNDN đã nộp từ các khoản tiền thanh toán theo tiến độ của khách hàng,2.025.667.642,5.486.533.612,(3.460.865.970),3.243.038.406,2025667642.0,5486533612.0,-3460865970.0,3243038406.0
Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,2.894.789.814,7.563.564.908,,,2894789814.0,7563564908.0,,
(Chi phí) thu nhập thuế thu nhập hoãn lại tính vào kết quả kinh doanh hợp nhất,(Chi phí) thu nhập thuế thu nhập hoãn lại tính vào kết quả kinh doanh hợp nhất,(Chi phí) thu nhập thuế thu nhập hoãn lại tính vào kết quả kinh doanh hợp nhất,(Chi phí) thu nhập thuế thu nhập hoãn lại tính vào kết quả kinh doanh hợp nhất,(Chi phí) thu nhập thuế thu nhập hoãn lại tính vào kết quả kinh doanh hợp nhất,(4.668.775.094),3.160.356.170,,,-4668775094.0,3160356170.0
