row_label_raw,row_label_full,LDG,Công ty liên kết,Vốn góp hợp tác kinh doanh Lãi cho vay,260.000.000.0008.418.562.500,-6.359.812.500,numeric__Công ty liên kết,numeric__Vốn góp hợp tác kinh doanh Lãi cho vay,numeric__260.000.000.0008.418.562.500,numeric__-6.359.812.500
Ông Lương Trí Tú,Ông Lương Trí Tú,Ông Lương Trí Tú,Cổ đông,Tạm ứng,3.432.426.866,5.423.737.866,,,3432426866.0,5423737866.0
Ông Nguyễn Khánh Hưng,Ông Nguyễn Khánh Hưng,Ông Nguyễn Khánh Hưng,Thành viên HĐQT,Tạm ứng,1.204.322.600,1.204.322.600,,,1204322600.0,1204322600.0
Queen Land,Queen Land,Queen Land,Công ty liên kết,Cổ tức,680.400.000,-,,,680400000.0,
,,,,,273.735.711.966,12.987.872.966,,,273735711966.0,12987872966.0
