row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,Năm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__Năm trước
LDG,LDG,LDG,Công ty liên kết,Vốn góp hợp tác kinh doanh Phí dịch vụ môi giới Lãi từ cho vay Doanh thu môi giới bất động sản Dịch vụ tư vấn,260.000.000.000 2.517.291.753 2.058.750.000 936.900.335 -,- 3.567.187.500 - 909.090.909,,,,
Queen Land,Queen Land,Queen Land,Công ty liên kết,Phí dịch vụ môi giới Doanh thu môi giới bất động sản Cổ tức,11.928.020.355 1.084.014.020 680.400.000,13.989.502.410 -,,,,
Ông Lương Trí Thìn,Ông Lương Trí Thìn,Ông Lương Trí Thìn,"Chủ tịch Hội Đồng Quản Trị (""HĐQT"")",Cổ tức Góp vốn,6.254.000.000 2.500.000.000,1.580.160.000 3.750.000.000,,,,
Ông Nguyễn Khánh Hưng,Ông Nguyễn Khánh Hưng,Ông Nguyễn Khánh Hưng,Thành viên HĐQT,Cổ tức Góp vốn,3.792.000.000 3.350.000.000,2.897.160.000 4.250.000.000,,,,
Ông Lương Trí Thảo,Ông Nguyễn Khánh Hưng > Ông Lương Trí Thảo,Ông Lương Trí Thảo,Thành viên HĐQT,Tạm ứng mua dự án,1.100.000.000,-,,,1100000000.0,
