row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,821.238.141.703,540.389.738.374,821238141703.0,540389738374.0
Thuế TNDN theo thuế suất 20% áp dụng cho Tập đoàn (năm trước: 22%),Thuế TNDN theo thuế suất 20% áp dụng cho Tập đoàn (năm trước: 22%),Thuế TNDN theo thuế suất 20% áp dụng cho Tập đoàn (năm trước: 22%),164.247.628.341,118.885.742.442,164247628341.0,118885742442.0
Các khoản điều chỉnh:,Các khoản điều chỉnh:,Các khoản điều chỉnh:,,,,
Lãi từ thanh lý khoản đầu tư,Các khoản điều chỉnh: > Lãi từ thanh lý khoản đầu tư,Lãi từ thanh lý khoản đầu tư,3.941.829.790,425.215.779,3941829790.0,425215779.0
Chi phí không được trừ,Các khoản điều chỉnh: > Chi phí không được trừ,Chi phí không được trừ,2.400.055.990,3.046.914.671,2400055990.0,3046914671.0
Lỗ thuế các công ty con và chi nhánh,Các khoản điều chỉnh: > Lỗ thuế các công ty con và chi nhánh,Lỗ thuế các công ty con và chi nhánh,949.370.383,45.224.126,949370383.0,45224126.0
Phân bổ lợi thế thương mại,Các khoản điều chỉnh: > Phân bổ lợi thế thương mại,Phân bổ lợi thế thương mại,593.852.516,-,593852516.0,
Lợi nhuận từ công ty liên kết,Các khoản điều chỉnh: > Lợi nhuận từ công ty liên kết,Lợi nhuận từ công ty liên kết,(14.408.534.008),(14.649.999.909),-14408534008.0,-14649999909.0
Lãi từ giao dịch mua giá rẻ,Các khoản điều chỉnh: > Lãi từ giao dịch mua giá rẻ,Lãi từ giao dịch mua giá rẻ,(1.589.230.971),(11.925.082.878),-1589230971.0,-11925082878.0
Thay đổi dự phòng phải thu khó đòi,Các khoản điều chỉnh: > Thay đổi dự phòng phải thu khó đòi,Thay đổi dự phòng phải thu khó đòi,(644.998.715),-,-644998715.0,
Lỗ năm trước chuyển sang,Các khoản điều chỉnh: > Lỗ năm trước chuyển sang,Lỗ năm trước chuyển sang,(40.423.631),(1.147.999.727),-40423631.0,-1147999727.0
Điều chỉnh thuế TNDN trích thiếu trong những năm trước,Các khoản điều chỉnh: > Điều chỉnh thuế TNDN trích thiếu trong những năm trước,Điều chỉnh thuế TNDN trích thiếu trong những năm trước,458.765.527,920.866.149,458765527.0,920866149.0
Khác,Các khoản điều chỉnh: > Khác,Khác,906.515.313,(827.958.417),906515313.0,-827958417.0
Chi phí thuế TNDN,Các khoản điều chỉnh: > Chi phí thuế TNDN,Chi phí thuế TNDN,156.814.830.535,94.772.922.236,156814830535.0,94772922236.0
