row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Thu hộ tiền cho chủ đầu tư dự án,Thu hộ tiền cho chủ đầu tư dự án,Thu hộ tiền cho chủ đầu tư dự án,230.021.808.685,61.570.476.431,230021808685.0,61570476431.0
Phải trả các khoản đầu tư,Phải trả các khoản đầu tư,Phải trả các khoản đầu tư,50.405.519.577,5.392.151.337,50405519577.0,5392151337.0
Thu hộ phí bảo trì các dự án,Thu hộ phí bảo trì các dự án,Thu hộ phí bảo trì các dự án,38.137.035.875,25.996.242.599,38137035875.0,25996242599.0
"Nhận ký quỹ, ký cược ngắn hạn","Nhận ký quỹ, ký cược ngắn hạn","Nhận ký quỹ, ký cược ngắn hạn",4.456.732.472,2.332.142.110,4456732472.0,2332142110.0
Phải trả cổ tức,Phải trả cổ tức,Phải trả cổ tức,2.080.991.825,79.625.000,2080991825.0,79625000.0
Nhận góp vốn tử HĐHTKD,Nhận góp vốn tử HĐHTKD,Nhận góp vốn tử HĐHTKD,2.000.000.000,4.000.000.000,2000000000.0,4000000000.0
Khác,Khác,Khác,15.626.734.298,15.323.799.340,15626734298.0,15323799340.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,342.728.822.732,114.694.436.817,342728822732.0,114694436817.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải trả bên khác,Trong đó: > Phải trả bên khác,Phải trả bên khác,337.145.886.732,105.676.607.817,337145886732.0,105676607817.0
Phải trả bên liên quan (Thuyết minh số 34),Trong đó: > Phải trả bên liên quan (Thuyết minh số 34),Phải trả bên liên quan (Thuyết minh số 34),5.582.936.000,9.017.829.000,5582936000.0,9017829000.0
