row_label_raw,row_label_full,col_0,Năm nay,Từ ngày 01/7/2018đến ngày 31/12/2018,numeric__Năm nay,numeric__Từ ngày 01/7/2018đến ngày 31/12/2018
,,,VND,VND,,
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",22.888.263.440.557,9.353.786.552.172,22888263440557.0,9353786552172.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,781.389.245.649,320.417.378.795,781389245649.0,320417378795.0
Chi phí khấu hao tài sản cố định và bắt động sản đầu tư,Chi phí khấu hao tài sản cố định và bắt động sản đầu tư,Chi phí khấu hao tài sản cố định và bắt động sản đầu tư,3.131.855.859.595,1.906.127.430.872,3131855859595.0,1906127430872.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,1.549.101.927.895,1.051.392.818.696,1549101927895.0,1051392818696.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,1.379.143.155.784,197.678.240.270,1379143155784.0,197678240270.0
,,,29.729.753.629.480,12.829.402.420.805,29729753629480.0,12829402420805.0
