row_label_raw,row_label_full,col_0,Giá gốc,Điều chỉnh theo phương pháp vốn chủ sở hữu,Giá trị theo phương pháp vốn chủ sở hữu,numeric__Giá gốc,numeric__Điều chỉnh theo phương pháp vốn chủ sở hữu,numeric__Giá trị theo phương pháp vốn chủ sở hữu
,,,VND,VND,VND,,,
Công ty Cổ phần Thủy điện Nậm Chỉến,Công ty Cổ phần Thủy điện Nậm Chỉến,Công ty Cổ phần Thủy điện Nậm Chỉến,302.295.301.000,73.678.036.059,375.973.337.059,302295301000.0,73678036059.0,375973337059.0
Công ty Cổ phần Năng lượng Sống Hồng,Công ty Cổ phần Năng lượng Sống Hồng,Công ty Cổ phần Năng lượng Sống Hồng,32.887.500.000,7.782.284.684,40.669.784.684,32887500000.0,7782284684.0,40669784684.0
Công ty Cổ phần Máy - Thiết bị Đầu khí Miền Bắc Việt Nam,Công ty Cổ phần Máy - Thiết bị Đầu khí Miền Bắc Việt Nam,Công ty Cổ phần Máy - Thiết bị Đầu khí Miền Bắc Việt Nam,574.532.035,(574.532.035),-,574532035.0,-574532035.0,
,,,335.757.333.035,80.885.788.708,416.643.121.743,335757333035.0,80885788708.0,416643121743.0
