row_label_raw,row_label_full,col_0,Năm nay,Từ ngày 01/7/2018đến ngày 31/12/2018,numeric__Năm nay,numeric__Từ ngày 01/7/2018đến ngày 31/12/2018
,,,VND,VND,,
Số đầu năm/kỳ,Số đầu năm/kỳ,Số đầu năm/kỳ,377.538.888.628,373.391.066.778,377538888628.0,373391066778.0
Phát sinh trong năm/kỳ,Phát sinh trong năm/kỳ,Phát sinh trong năm/kỳ,335.839.014.515,299.635.481.103,335839014515.0,299635481103.0
Kết chuyển sang tài sản cố định,Kết chuyển sang tài sản cố định,Kết chuyển sang tài sản cố định,(283.973.174.578),(105.113.411.391),-283973174578.0,-105113411391.0
Ghi nhận vào chi phí,Ghi nhận vào chi phí,Ghi nhận vào chi phí,(203.132.369.530),(190.374.247.862),-203132369530.0,-190374247862.0
Giảm khác,Giảm khác,Giảm khác,(9.106.030.839),-,-9106030839.0,
Số cuối năm/kỳ,Số cuối năm/kỳ,Số cuối năm/kỳ,217.166.328.196,377.538.888.628,217166328196.0,377538888628.0
