row_label_raw,row_label_full,col_0,Năm nay,Từ ngày 01/7/2018đến ngày 31/12/2018,numeric__Năm nay,numeric__Từ ngày 01/7/2018đến ngày 31/12/2018
,,,VND,VND,,
Số đầu năm/kỳ,Số đầu năm/kỳ,Số đầu năm/kỳ,394.775.305.915,687.508.734.536,394775305915.0,687508734536.0
Trích lập dự phòng bổ sung trong năm/kỳ(Hoàn nhập) dự phòng,Trích lập dự phòng bổ sung trong năm/kỳ(Hoàn nhập) dự phòng,Trích lập dự phòng bổ sung trong năm/kỳ(Hoàn nhập) dự phòng,1.107.956.002.596,440.537.753.260(25.953.157.856),1107956002596.0,
Các khoản dự phòng đã sử dụng,Các khoản dự phòng đã sử dụng,Các khoản dự phòng đã sử dụng,(758.336.777.640),(707.318.024.025),-758336777640.0,-707318024025.0
Số cuối năm/kỳ,Số cuối năm/kỳ,Số cuối năm/kỳ,744.394.530.871,394.775.305.915,744394530871.0,394775305915.0
