row_label_raw,row_label_full,col_0,Năm nay,Từ ngày 01/7/2018đến ngày 31/12/2018,numeric__Năm nay,numeric__Từ ngày 01/7/2018đến ngày 31/12/2018
,,,VND,VND,,
Lãi tiền gửi,Lãi tiền gửi,Lãi tiền gửi,222.506.141.729,126.057.575.498,222506141729.0,126057575498.0
Lãi chênh lệch tỷ giá trong thanh toán,Lãi chênh lệch tỷ giá trong thanh toán,Lãi chênh lệch tỷ giá trong thanh toán,92.948.106.335,93.825.118.244,92948106335.0,93825118244.0
"Cố tức, lợi nhuận được chia","Cố tức, lợi nhuận được chia","Cố tức, lợi nhuận được chia",80.930.213.732,6.990.000.000,80930213732.0,6990000000.0
Lãi chênh lệch tỷ giá do đánh giá lại các khoản mục có gốc ngoại tệ,Lãi chênh lệch tỷ giá do đánh giá lại các khoản mục có gốc ngoại tệ,Lãi chênh lệch tỷ giá do đánh giá lại các khoản mục có gốc ngoại tệ,39.133.552.835,16.538.117.513,39133552835.0,16538117513.0
Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,17.929.158.452,-,17929158452.0,
,,,453.447.173.083,243.410.811.255,453447173083.0,243410811255.0
