row_label_raw,row_label_full,col_0,2022 > Giá trị VND,2022 > Số có khả năng trả nợ VND,2021 > Giá trị VND,2021 > Số có khả năng trả nợ VND,numeric__2022 > Giá trị VND,numeric__2022 > Số có khả năng trả nợ VND,numeric__2021 > Giá trị VND,numeric__2021 > Số có khả năng trả nợ VND
Bên thứ ba,Bên thứ ba,Bên thứ ba,4.318.903.717.536,4.318.903.717.536,2.976.426.476.751,2.976.426.476.751,4318903717536.0,4318903717536.0,2976426476751.0,2976426476751.0
Bên liên quan(Thuyết minh 35(b)),Bên liên quan(Thuyết minh 35(b)),Bên liên quan(Thuyết minh 35(b)),2.333.189.754.212,2.333.189.754.212,3.654.489.866.839,3.654.489.866.839,2333189754212.0,2333189754212.0,3654489866839.0,3654489866839.0
,,,6.652.093.471.748,6.652.093.471.748,6.630.916.343.590,6.630.916.343.590,6652093471748.0,6652093471748.0,6630916343590.0,6630916343590.0
