row_label_raw,row_label_full,Tên,Trụ sở,Hoạt động chính,Lợi ích kinh tế,Lợi ích kinh tế_1,numeric__Trụ sở,numeric__Hoạt động chính,numeric__Lợi ích kinh tế,numeric__Lợi ích kinh tế_1
Tên,Tên,Tên,Trụ sở,Hoạt động chính,31/12/2022,1/1/2022,,,,
▪ Công ty Cổ phầnĐường Việt Nam,Tên > ▪ Công ty Cổ phầnĐường Việt Nam,▪ Công ty Cổ phầnĐường Việt Nam,"Thôn Thủy Xương, Xã SuốiHiệp, Huyện Diên Khánh, TỉnhKhánh Hòa",Sản xuất và tinhluyện đường,"65,00%","65,00%",,,0.65,0.65
"▪ Lao-JagroDevelopmentXiengkhouang Co.,Ltd.","Tên > ▪ Lao-JagroDevelopmentXiengkhouang Co.,Ltd.","▪ Lao-JagroDevelopmentXiengkhouang Co.,Ltd.","Làng Boungvene, quận Paek,tỉnh Xiengkhouang, Lào",Chăn nuôi bò sữavà kinh doanh sànphẩm nông nghiệp,"87,32%","85,54%",,,0.8732,0.8554
▪ Tổng Công ty Chănnuôi Việt Nam –Công ty Cổ phần(**),Tên > ▪ Tổng Công ty Chănnuôi Việt Nam –Công ty Cổ phần(**),▪ Tổng Công ty Chănnuôi Việt Nam –Công ty Cổ phần(**),"519 Minh Khai, Phường VĩnhTuy, Quận Hai Bà Trưng,Thành phố Hà Nội","Sản xuất, chănnuôi, chế biến vàkinh doanh các sànphẩm chăn nuôi","68,00%","55,87%",,,0.68,0.5587
▪ Công ty TNHH Liêndoanh Thực phẩm vàĐồ uống Vibev(***),Tên > ▪ Công ty TNHH Liêndoanh Thực phẩm vàĐồ uống Vibev(***),▪ Công ty TNHH Liêndoanh Thực phẩm vàĐồ uống Vibev(***),"10 Tân Trào, Phường Tân Phú,Quận 7, Thành phố Hồ ChíMính",Sản xuất kem vàđồ uống không cồn,"51,00%","51,00%",,,0.51,0.51
▪ Công ty Cổ phầnGTNFoods (**),Tên > ▪ Công ty Cổ phầnGTNFoods (**),▪ Công ty Cổ phầnGTNFoods (**),"Tầng 18, Tháp A, Tòa nhàHandi Resco, 521 Kim Mã,Phường Ngọc Khánh, Quận BaĐình, Thành phố Hà Nội","Sản xuất và kinhdoanh các mặthàng từ sữa, trả vàrượu vang",-,"75,00%",,,,0.75
