row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2022VND > 175.956.568.640,Phải nộpVND > 1.574.435.520.470,Đã nộpVND > (1.586.879.705.725),31/12/2022VND > 163.512.383.385,numeric__1/1/2022VND > 175.956.568.640,numeric__Phải nộpVND > 1.574.435.520.470,numeric__Đã nộpVND > (1.586.879.705.725),numeric__31/12/2022VND > 163.512.383.385
Thuế nhập khẩu,Thuế nhập khẩu,Thuế nhập khẩu,5.276.986.467,64.421.168.340,(64.585.358.484),5.112.796.323,5276986467.0,64421168340.0,-64585358484.0,5112796323.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,424.598.099.814,1.868.792.037.591,(1.903.065.886.321),390.324.251.084,424598099814.0,1868792037591.0,-1903065886321.0,390324251084.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,17.328.431.300,207.518.182.073,(219.216.613.594),5.629.999.779,17328431300.0,207518182073.0,-219216613594.0,5629999779.0
Thuế khác,Thuế khác,Thuế khác,716.041.926,35.336.881.142,(34.404.436.999),1.648.486.069,716041926.0,35336881142.0,-34404436999.0,1648486069.0
,,,623.876.128.147,3.750.503.789.616,(3.808.152.001.123),566.227.916.640,623876128147.0,3750503789616.0,-3808152001123.0,566227916640.0
