row_label_raw,row_label_full,col_0,Quyềnsử dụng đấtVND,Cơ sởhạ tầngVND,Nhà cửaVND,Tổng cộngVND,numeric__Quyềnsử dụng đấtVND,numeric__Cơ sởhạ tầngVND,numeric__Nhà cửaVND,numeric__Tổng cộngVND
Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,,,,
Số dư đầu kỳ và số dưcuối kỳ,Nguyên giá > Số dư đầu kỳ và số dưcuối kỳ,Số dư đầu kỳ và số dưcuối kỳ,38.884.288.170,982.364.064,54.976.414.196,94.843.066.430,38884288170.0,982364064.0,54976414196.0,94843066430.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,,,,
Số dư đầu năm,Giá trị hao mòn lũy kế > Số dư đầu năm,Số dư đầu năm,6.612.974.179,976.263.639,27.943.584.397,35.532.822.215,6612974179.0,976263639.0,27943584397.0,35532822215.0
Khấu hao trong năm,Giá trị hao mòn lũy kế > Khấu hao trong năm,Khấu hao trong năm,793.556.901,6.100.425,1.500.712.891,2.300.370.217,793556901.0,6100425.0,1500712891.0,2300370217.0
Số dư cuối năm,Giá trị hao mòn lũy kế > Số dư cuối năm,Số dư cuối năm,7.406.531.080,982.364.064,29.444.297.288,37.833.192.432,7406531080.0,982364064.0,29444297288.0,37833192432.0
Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,,,,
Số dư đầu năm,Giá trị còn lại > Số dư đầu năm,Số dư đầu năm,32.271.313.991,6.100.425,27.032.829.799,59.310.244.215,32271313991.0,6100425.0,27032829799.0,59310244215.0
Số dư cuối năm,Giá trị còn lại > Số dư cuối năm,Số dư cuối năm,31.477.757.090,-,25.532.116.908,57.009.873.998,31477757090.0,,25532116908.0,57009873998.0
