row_label_raw,row_label_full,Nhà máy sữa Việt Nam,31/12/2022VND > 108.619.401.158,1/1/2022VND > 1.968.200.000,numeric__31/12/2022VND > 108.619.401.158,numeric__1/1/2022VND > 1.968.200.000
Nhà máy sữa Sài Gòn,Nhà máy sữa Sài Gòn,Nhà máy sữa Sài Gòn,89.678.668.461,41.680.652.584,89678668461.0,41680652584.0
Nhà máy sữa Lam Sơn,Nhà máy sữa Lam Sơn,Nhà máy sữa Lam Sơn,69.501.120.068,-,69501120068.0,
Chi nhánh Cần Thơ,Chi nhánh Cần Thơ,Chi nhánh Cần Thơ,52.079.729.352,52.079.729.352,52079729352.0,52079729352.0
Nhà máy sữa Tiên Sơn,Nhà máy sữa Tiên Sơn,Nhà máy sữa Tiên Sơn,45.621.814.971,3.701.675.758,45621814971.0,3701675758.0
Các công trình khác,Các công trình khác,Các công trình khác,65.876.629.947,85.778.547.603,65876629947.0,85778547603.0
,,,431.377.363.957,185.208.805.297,431377363957.0,185208805297.0
