row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2022 VND,2021 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2022 VND,numeric__2021 VND
Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,01,VI.1,49.869.252.389.200,52.026.591.562.422,1.0,,49869252389200.0,52026591562422.0
Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,02,VI.1,73.839.902.301,59.773.850.633,2.0,,73839902301.0,59773850633.0
Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),10,VI.1,49.795.412.486.899,51.966.817.711.789,10.0,,49795412486899.0,51966817711789.0
Giá vốn hàng bán và dịch vụ cung cấp,Giá vốn hàng bán và dịch vụ cung cấp,Giá vốn hàng bán và dịch vụ cung cấp,11,VI.2,27.909.144.765.418,27.773.728.042.223,11.0,,27909144765418.0,27773728042223.0
Lợi nhuận gộp về bán hàng và cung cấp dịch vụ (20 = 10 - 11),Lợi nhuận gộp về bán hàng và cung cấp dịch vụ (20 = 10 - 11),Lợi nhuận gộp về bán hàng và cung cấp dịch vụ (20 = 10 - 11),20,,21.886.267.721.481,24.193.089.669.566,20.0,,21886267721481.0,24193089669566.0
Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,21,VI.3,1.443.129.938.701,1.276.755.010.639,21.0,,1443129938701.0,1276755010639.0
Chi phí tài chính,Chi phí tài chính,Chi phí tài chính,22,VI.4,636.558.977.965,201.673.288.964,22.0,,636558977965.0,201673288964.0
Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,23,,149.625.184.839,90.588.614.063,23.0,,149625184839.0,90588614063.0
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,25,VI.5,11.229.692.142.113,11.907.082.953.113,25.0,,11229692142113.0,11907082953113.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,26,VI.6,859.560.797.485,861.205.715.910,26.0,,859560797485.0,861205715910.0
Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - (25 + 26)},Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - (25 + 26)},Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - (25 + 26)},30,,10.603.585.742.619,12.499.882.722.218,30.0,,10603585742619.0,12499882722218.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,31,VI.7,231.016.368.808,197.136.118.633,31.0,,231016368808.0,197136118633.0
Chi phí khác,Chi phí khác,Chi phí khác,32,VI.8,100.977.091.808,7.560.007.211,32.0,,100977091808.0,7560007211.0
Kết quả từ hoạt động khác (40 = 31 - 32),Kết quả từ hoạt động khác (40 = 31 - 32),Kết quả từ hoạt động khác (40 = 31 - 32),40,,130.039.277.000,189.576.111.422,40.0,,130039277000.0,189576111422.0
Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),50,,10.733.625.019.619,12.689.458.833.640,50.0,,10733625019619.0,12689458833640.0
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,51,VI.10,1.868.792.037.591,2.264.960.378.374,51.0,,1868792037591.0,2264960378374.0
Lợi ích thuế TNDN hoãn lại,Lợi ích thuế TNDN hoãn lại,Lợi ích thuế TNDN hoãn lại,52,VI.10,(7.837.682.550),(2.293.350.191),52.0,,-7837682550.0,-2293350191.0
Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52),Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52),Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52),60,,8.872.670.664.578,10.426.791.805.457,60.0,,8872670664578.0,10426791805457.0
