row_label_raw,row_label_full,col_0,Chi phí đấttrả trướcVND,Công cụvà dụng cụVND,Chi phítrả trước khácVND,TổngcộngVND,numeric__Chi phí đấttrả trướcVND,numeric__Công cụvà dụng cụVND,numeric__Chi phítrả trước khácVND,numeric__TổngcộngVND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,210.245.974.856,247.938.390.645,33.379.076.660,491.563.442.161,210245974856.0,247938390645.0,33379076660.0,491563442161.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,-,118.313.696.428,37.688.709.874,156.002.406.302,,118313696428.0,37688709874.0,156002406302.0
Phân bổ trong năm,Phân bổ trong năm,Phân bổ trong năm,(7.384.668.494),(129.538.397.495),(35.118.947.463),(172.042.013.452),-7384668494.0,-129538397495.0,-35118947463.0,-172042013452.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,202.861.306.362,236.713.689.578,35.948.839.071,475.523.835.011,202861306362.0,236713689578.0,35948839071.0,475523835011.0
