row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Vốn cổ phần đã phát hành,Vốn cổ phần đã phát hành,Vốn cổ phần đã phát hành,Vốn cổ phần đã phát hành,Vốn cổ phần đã phát hành,,
Số đầu năm,Vốn cổ phần đã phát hành > Số đầu năm,Số đầu năm,26.377.079.540.000,26.377.079.540.000,26377079540000.0,26377079540000.0
Chia cổ tức bằng cổ phiếu,Vốn cổ phần đã phát hành > Chia cổ tức bằng cổ phiếu,Chia cổ tức bằng cổ phiếu,5.539.132.760.000,-,5539132760000.0,
Phát hành cổ phiếu ưu đãi,Vốn cổ phần đã phát hành > Phát hành cổ phiếu ưu đãi,Phát hành cổ phiếu ưu đãi,840.000.000.000,-,840000000000.0,
Số cuối năm,Vốn cổ phần đã phát hành > Số cuối năm,Số cuối năm,32.756.212.300.000,26.377.079.540.000,32756212300000.0,26377079540000.0
