row_label_raw,row_label_full,Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số đầu năm
110.678.722.209,110.678.722.209,110.678.722.209,-,
-,110.678.722.209 > -,-,9.822.251.781.478,9822251781478.0
18.916.591.636,18.916.591.636,18.916.591.636,-,
7.906.920.636,18.916.591.636 > 7.906.920.636,7.906.920.636,357.738.644.934,357738644934.0
-,18.916.591.636 > -,-,7.649.167.285.200,7649167285200.0
-,18.916.591.636 > -,-,2.370.400.000.000,2370400000000.0
-,18.916.591.636 > -,-,67.975.103.621,67975103621.0
-,18.916.591.636 > -,-,56.269.681.079,56269681079.0
-,18.916.591.636 > -,-,20.099.913.474,20099913474.0
16.833.538.427,18.916.591.636 > 16.833.538.427,16.833.538.427,22.984.047.652,22984047652.0
154.335.772.908,18.916.591.636 > 154.335.772.908,154.335.772.908,20.366.886.457.438,20366886457438.0
Số cuối năm,Số cuối năm,Số cuối năm,Đơn vị tính: VND,
Số cuối năm,Số cuối năm,Số cuối năm,Số đầu năm,
88.570.895.626,Số cuối năm > 88.570.895.626,88.570.895.626,111.751.978.123,111751978123.0
55.174.837.562,55.174.837.562,55.174.837.562,-,
-,55.174.837.562 > -,-,186.956.134.372,186956134372.0
-,55.174.837.562 > -,-,94.558.323.365,94558323365.0
3.791.791.972,55.174.837.562 > 3.791.791.972,3.791.791.972,13.221.779.554,13221779554.0
147.537.525.160,55.174.837.562 > 147.537.525.160,147.537.525.160,406.488.215.414,406488215414.0
