row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Dự án Vinhomes Imperia Hải Phòng (*),Dự án Vinhomes Imperia Hải Phòng (*),Dự án Vinhomes Imperia Hải Phòng (*),1.110.291.609.105,378.159.192.398,1110291609105.0,378159192398.0
Dự án Khu đô thị sinh thái đảo Vũ Yên (*),Dự án Khu đô thị sinh thái đảo Vũ Yên (*),Dự án Khu đô thị sinh thái đảo Vũ Yên (*),668.376.463.515,272.629.669.185,668376463515.0,272629669185.0
Dự án Vincom Thanh Hóa (*),Dự án Vincom Thanh Hóa (*),Dự án Vincom Thanh Hóa (*),250.400.000.000,586.292.767.938,250400000000.0,586292767938.0
Dự án Vinhomes Cầu Rào 2,Dự án Vinhomes Cầu Rào 2,Dự án Vinhomes Cầu Rào 2,209.343.081.946,700.172.268.056,209343081946.0,700172268056.0
Các dự án khác (*),Các dự án khác (*),Các dự án khác (*),1.160.887.276.760,2.473.256.847.588,1160887276760.0,2473256847588.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,3.399.298.431.326,4.410.510.745.165,3399298431326.0,4410510745165.0
