row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Đặt cọc cho mục đích đầu tư (i),Ngắn hạn > Đặt cọc cho mục đích đầu tư (i),Đặt cọc cho mục đích đầu tư (i),7.820.693.942.000,60.000.000.000,7820693942000.0,60000000000.0
Đặt cọc khác,Ngắn hạn > Đặt cọc khác,Đặt cọc khác,23.954.604.750,23.954.604.750,23954604750.0,23954604750.0
TỔNG CỘNG,Ngắn hạn > TỔNG CỘNG,TỔNG CỘNG,7.844.648.546.750,83.954.604.750,7844648546750.0,83954604750.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Đặt cọc cho mục đích đầu tư,Dài hạn > Đặt cọc cho mục đích đầu tư,Đặt cọc cho mục đích đầu tư,-,4.500.000.000.000,,4500000000000.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,-,4.500.000.000.000,,4500000000000.0
