row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Tiền mặt,Tiền mặt,Tiền mặt,393.935.912,484.663.718,393935912.0,484663718.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,721.228.007.539,1.561.097.621.737,721228007539.0,1561097621737.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,721.621.943.451,1.561.582.285.455,721621943451.0,1561582285455.0
