row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,35.980.532.557,290.947.021.592,35980532557.0,290947021592.0
Thu nhập thuế TNDN hoãn lại,Thu nhập thuế TNDN hoãn lại,Thu nhập thuế TNDN hoãn lại,(25.913.665.355),(4.697.878.010),-25913665355.0,-4697878010.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,10.066.867.202,286.249.143.582,10066867202.0,286249143582.0
