row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VNDNăm trước,numeric__Năm nay,numeric__Đơn vị tính: VNDNăm trước
Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,23.594.682.015.457,8.819.231.978.245,23594682015457.0,8819231978245.0
Trong đó:Doanh thu chuyển nhượng bất động sản,Trong đó:Doanh thu chuyển nhượng bất động sản,Trong đó:Doanh thu chuyển nhượng bất động sản,21.890.342.274.960,7.628.422.708.221,21890342274960.0,7628422708221.0
"Doanh thu cung cấp dịch vụ quản lý, phí thương hiệu và dịch vụ khác","Doanh thu cung cấp dịch vụ quản lý, phí thương hiệu và dịch vụ khác","Doanh thu cung cấp dịch vụ quản lý, phí thương hiệu và dịch vụ khác",1.238.655.794.040,1.019.494.429.844,1238655794040.0,1019494429844.0
"Doanh thu cho thuê bất động sản đầu tư và cung cấp dịch vụ liên quan, và doanh thu các hoạt động khác","Doanh thu cho thuê bất động sản đầu tư và cung cấp dịch vụ liên quan, và doanh thu các hoạt động khác","Doanh thu cho thuê bất động sản đầu tư và cung cấp dịch vụ liên quan, và doanh thu các hoạt động khác",465.683.946.457,171.314.840.180,465683946457.0,171314840180.0
Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,-,-,,
Doanh thu thuần,Các khoản giảm trừ doanh thu > Doanh thu thuần,Doanh thu thuần,23.594.682.015.457,8.819.231.978.245,23594682015457.0,8819231978245.0
Trong đó:Doanh thu đối với bên khác,Các khoản giảm trừ doanh thu > Trong đó:Doanh thu đối với bên khác,Trong đó:Doanh thu đối với bên khác,22.073.156.022.622,7.152.122.707.042,22073156022622.0,7152122707042.0
Doanh thu đối với bên liên quan,Các khoản giảm trừ doanh thu > Doanh thu đối với bên liên quan,Doanh thu đối với bên liên quan,1.521.525.992.835,1.667.109.271.203,1521525992835.0,1667109271203.0
