row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND > Năm trước,numeric__Năm nay,numeric__Đơn vị tính: VND > Năm trước
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,1.781.750.155.878,2.401.441.841.731,1781750155878.0,2401441841731.0
Chi phí phát hành trái phiếu phân bổ,Chi phí phát hành trái phiếu phân bổ,Chi phí phát hành trái phiếu phân bổ,218.438.314.727,221.423.521.911,218438314727.0,221423521911.0
Trích lập dự phòng giảm giá các khoản đầu tư tài chính,Trích lập dự phòng giảm giá các khoản đầu tư tài chính,Trích lập dự phòng giảm giá các khoản đầu tư tài chính,743.982.292.765,74.027.568.864,743982292765.0,74027568864.0
Lỗ từ thanh lý các khoản đầu tư,Lỗ từ thanh lý các khoản đầu tư,Lỗ từ thanh lý các khoản đầu tư,-,96.607.771.779,,96607771779.0
Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,18.885.000.000,1.977.518.411,18885000000.0,1977518411.0
Chi phí tài chính khác,Chi phí tài chính khác,Chi phí tài chính khác,12.677.981.463,1.511.694.049,12677981463.0,1511694049.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,2.775.733.744.833,2.796.989.916.745,2775733744833.0,2796989916745.0
