row_label_raw,row_label_full,Tiền gửi tại Ngân hàng Nhà nước Việt Nam,31/12/2022Triệu VND > Tiền gửi tại Ngân hàng Nhà nước Việt Nam,31/12/2021Triệu VND > Tiền gửi tại Ngân hàng Nhà nước Việt Nam,numeric__31/12/2022Triệu VND > Tiền gửi tại Ngân hàng Nhà nước Việt Nam,numeric__31/12/2021Triệu VND > Tiền gửi tại Ngân hàng Nhà nước Việt Nam
- Tiền gửi thanh toán và quỹ dự trữ bắt buộc bằng VND,- Tiền gửi thanh toán và quỹ dự trữ bắt buộc bằng VND,- Tiền gửi thanh toán và quỹ dự trữ bắt buộc bằng VND,7.371.430,20.321.517,7371430.0,20321517.0
- Tiền gửi thanh toán và quỹ dự trữ bắt buộc bằng ngoại tệ khác,- Tiền gửi thanh toán và quỹ dự trữ bắt buộc bằng ngoại tệ khác,- Tiền gửi thanh toán và quỹ dự trữ bắt buộc bằng ngoại tệ khác,2.691.203,4.569.193,2691203.0,4569193.0
,,,10.062.633,24.890.710,10062633.0,24890710.0
