row_label_raw,row_label_full,31/12/2022,31/12/2021,numeric__31/12/2021
3%,3%,3%,3%,0.03
1%,1%,1%,1%,0.01
8%,8%,8%,8%,0.08
6%,6%,6%,6%,0.06
1%,1%,1%,1%,0.01
