row_label_raw,row_label_full,col_0,2022Triệu VND,2021Triệu VND,numeric__2022Triệu VND,numeric__2021Triệu VND
Thu nhập hoạt động khác,Thu nhập hoạt động khác,Thu nhập hoạt động khác,Thu nhập hoạt động khác,Thu nhập hoạt động khác,,
Thu hồi nợ đã xử lý trong những năm trước,Thu nhập hoạt động khác > Thu hồi nợ đã xử lý trong những năm trước,Thu hồi nợ đã xử lý trong những năm trước,376.831,215.358,376831.0,215358.0
Thu về các công cụ tài chính phải sinh khác,Thu nhập hoạt động khác > Thu về các công cụ tài chính phải sinh khác,Thu về các công cụ tài chính phải sinh khác,14.335,43.713,14335.0,43713.0
Thu nhập khác,Thu nhập hoạt động khác > Thu nhập khác,Thu nhập khác,10.968,8.325,10968.0,8325.0
,,,402.134,267.396,402134.0,267396.0
Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,,
Chi từ các công cụ tài chính phải sinh khác,Chi phí hoạt động khác > Chi từ các công cụ tài chính phải sinh khác,Chi từ các công cụ tài chính phải sinh khác,(50.013),(50.766),-50013.0,-50766.0
Chi phí khác,Chi phí hoạt động khác > Chi phí khác,Chi phí khác,(542),(116),-542.0,-116.0
,,,(50.555),(50.882),-50555.0,-50882.0
Lãi thuần từ hoạt động khác,Chi phí hoạt động khác > Lãi thuần từ hoạt động khác,Lãi thuần từ hoạt động khác,351.579,216.514,351579.0,216514.0
