row_label_raw,row_label_full,col_0,Tỷ giá tại ngày > 31/12/2022VND,Tỷ giá tại ngày > 31/12/2021VND,numeric__Tỷ giá tại ngày > 31/12/2022VND,numeric__Tỷ giá tại ngày > 31/12/2021VND
USD,USD,USD,"23.650,00","22.840,00",23650.0,22840.0
EUR,EUR,EUR,"25.097,50","25.834,50",25097.5,25834.5
GBP,GBP,GBP,"28.328,00","30.828,00",28328.0,30828.0
CHF,CHF,CHF,"25.624,00","25.135,50",25624.0,25135.5
JPY,JPY,JPY,"178,47","198,25",178.47,198.25
SGD,SGD,SGD,"17.531,00","16.900,00",17531.0,16900.0
CAD,CAD,CAD,"17.381,50","17.921,50",17381.5,17921.5
AUD,AUD,AUD,"16.001,50","16.589,00",16001.5,16589.0
