row_label_raw,row_label_full,col_0,31/12/2022Triệu VND,31/12/2021Triệu VND,numeric__31/12/2022Triệu VND,numeric__31/12/2021Triệu VND
"Các khoản lãi, phí phải trả (a)","Các khoản lãi, phí phải trả (a)","Các khoản lãi, phí phải trả (a)",3.740.862,2.552.910,3740862.0,2552910.0
Các khoản phải trả và công nợ khác,Các khoản phải trả và công nợ khác,Các khoản phải trả và công nợ khác,3.306.198,2.258.284,3306198.0,2258284.0
Các khoản phải trả nội bộ,Các khoản phải trả nội bộ,Các khoản phải trả nội bộ,540.718,597.095,540718.0,597095.0
- Các khoản phải trả công nhân viên,- Các khoản phải trả công nhân viên,- Các khoản phải trả công nhân viên,314.133,463.089,314133.0,463089.0
- Phải trả cổ tức cho cổ đông,- Phải trả cổ tức cho cổ đông,- Phải trả cổ tức cho cổ đông,2.884,2.884,2884.0,2884.0
- Phải trả nội bộ khác,- Phải trả nội bộ khác,- Phải trả nội bộ khác,3,2.398,3.0,2398.0
"- Quỹ khen thưởng, phúc lợi","- Quỹ khen thưởng, phúc lợi","- Quỹ khen thưởng, phúc lợi",223.698,128.724,223698.0,128724.0
Các khoản phải trả bên ngoài,Các khoản phải trả bên ngoài,Các khoản phải trả bên ngoài,2.622.811,1.376.437,2622811.0,1376437.0
- Thuế và các khoản phải trả cho ngân sách Nhà nước(Thuyết minh 33),- Thuế và các khoản phải trả cho ngân sách Nhà nước(Thuyết minh 33),- Thuế và các khoản phải trả cho ngân sách Nhà nước(Thuyết minh 33),1.687.786,562.830,1687786.0,562830.0
- Tiền giữ hộ và đợi thanh toán,- Tiền giữ hộ và đợi thanh toán,- Tiền giữ hộ và đợi thanh toán,4.718,15.089,4718.0,15089.0
- Phải trả thanh toán giữa các TCTD,- Phải trả thanh toán giữa các TCTD,- Phải trả thanh toán giữa các TCTD,118.203,167.333,118203.0,167333.0
- Phải trả chuyển tiền chờ thanh toán,- Phải trả chuyển tiền chờ thanh toán,- Phải trả chuyển tiền chờ thanh toán,153.788,137.558,153788.0,137558.0
- Các khoản chờ thanh toán khác,- Các khoản chờ thanh toán khác,- Các khoản chờ thanh toán khác,302.006,302.913,302006.0,302913.0
- Các khoản phải trả khác,- Các khoản phải trả khác,- Các khoản phải trả khác,356.310,190.714,356310.0,190714.0
Doanh thu chờ phân bổ,Doanh thu chờ phân bổ,Doanh thu chờ phân bổ,142.669,284.752,142669.0,284752.0
,,,7.047.060,4.811.194,7047060.0,4811194.0
