row_label_raw,row_label_full,22. Von guy cua To chirc tin dung,22. Von guy cua To chirc tin dung_1,22. Von guy cua To chirc tin dung_2,22. Von guy cua To chirc tin dung_3,22. Von guy cua To chirc tin dung_4,22. Von guy cua To chirc tin dung_5,22. Von guy cua To chirc tin dung_6,22. Von guy cua To chirc tin dung_7,22. Von guy cua To chirc tin dung_8,numeric__22. Von guy cua To chirc tin dung_1,numeric__22. Von guy cua To chirc tin dung_2,numeric__22. Von guy cua To chirc tin dung_3,numeric__22. Von guy cua To chirc tin dung_4,numeric__22. Von guy cua To chirc tin dung_5,numeric__22. Von guy cua To chirc tin dung_6,numeric__22. Von guy cua To chirc tin dung_7,numeric__22. Von guy cua To chirc tin dung_8
22.L. Bao cao tinh hinh thay dol viyn chu so htu,22.L. Bao cao tinh hinh thay dol viyn chu so htu,22.L. Bao cao tinh hinh thay dol viyn chu so htu,22.L. Bao cao tinh hinh thay dol viyn chu so htu,22.L. Bao cao tinh hinh thay dol viyn chu so htu,22.L. Bao cao tinh hinh thay dol viyn chu so htu,22.L. Bao cao tinh hinh thay dol viyn chu so htu,22.L. Bao cao tinh hinh thay dol viyn chu so htu,22.L. Bao cao tinh hinh thay dol viyn chu so htu,22.L. Bao cao tinh hinh thay dol viyn chu so htu,22.L. Bao cao tinh hinh thay dol viyn chu so htu,,,,,,,,
CHI TIEU,CHI TIEU,CHI TIEU,CHI TIEU,CHI TIEU,CHI TIEU,CHI TIEU,CHI TIEU,CHI TIEU,CHI TIEU,CHI TIEU,,,,,,,,
S6 dur tai nagay 01/01/2015,CHI TIEU > S6 dur tai nagay 01/01/2015,S6 dur tai nagay 01/01/2015,S6 dur tai nagay 01/01/2015,3.080.000,716,-,30.018,8.784,179.715,186.270,,3080000.0,716.0,,30018.0,8784.0,179715.0,186270.0
S6 dur tai nagay 01/01/2015,CHI TIEU > S6 dur tai nagay 01/01/2015,S6 dur tai nagay 01/01/2015,S6 dur tai nagay 01/01/2015,3.080.000,716,-,-,-,43.114,43.114,,3080000.0,716.0,,,,43114.0,43114.0
S6 dur tai nagay 01/01/2015,CHI TIEU > S6 dur tai nagay 01/01/2015,S6 dur tai nagay 01/01/2015,S6 dur tai nagay 01/01/2015,-,-,-,-,-,(92.400),(92.400),,,,,,,-92400.0,-92400.0
S6 dur tai nagay 01/01/2015,CHI TIEU > S6 dur tai nagay 01/01/2015,S6 dur tai nagay 01/01/2015,S6 dur tai nagay 01/01/2015,-,-,-,-,-,(92.400),(92.400),,,,,,,-92400.0,-92400.0
S6 dur tai nagay 01/01/2015,CHI TIEU > S6 dur tai nagay 01/01/2015,S6 dur tai nagay 01/01/2015,S6 dur tai nagay 01/01/2015,-,-,-,-,-,(92.400),(92.400),,,,,,,-92400.0,-92400.0
S6 dur tai nagay 01/01/2015,CHI TIEU > S6 dur tai nagay 01/01/2015,S6 dur tai nagay 01/01/2015,S6 dur tai nagay 01/01/2015,-,-,-,-,-,(92.400),(92.400),,,,,,,-92400.0,-92400.0
S6 dur tai nagay 01/01/2015,CHI TIEU > S6 dur tai nagay 01/01/2015,S6 dur tai nagay 01/01/2015,S6 dur tai nagay 01/01/2015,-,-,-,-,-,(92.400),(92.400),,,,,,,-92400.0,-92400.0
S6 dur tai nagay 01/01/2015,CHI TIEU > S6 dur tai nagay 01/01/2015,S6 dur tai nagay 01/01/2015,S6 dur tai nagay 01/01/2015,-,-,-,-,-,(92.400),(92.400),,,,,,,-92400.0,-92400.0
S6 dur tai nagay 01/01/2015,CHI TIEU > S6 dur tai nagay 01/01/2015,S6 dur tai nagay 01/01/2015,S6 dur tai nagay 01/01/2015,-,-,-,-,-,(92.400),(92.400),,,,,,,-92400.0,-92400.0
S6 dur tai nagay 01/01/2015,CHI TIEU > S6 dur tai nagay 01/01/2015,S6 dur tai nagay 01/01/2015,S6 dur tai nagay 01/01/2015,-,-,-,-,-,(92.400),(92.400),,,,,,,-92400.0,-92400.0
S6 dur tai nagay 01/01/2015,CHI TIEU > S6 dur tai nagay 01/01/2015,S6 dur tai nagay 01/01/2015,S6 dur tai nagay 01/01/2015,-,-,-,-,-,(92.400),(92.400),,,,,,,-92400.0,-92400.0
S6 dur tai nagay 01/01/2015,CHI TIEU > S6 dur tai nagay 01/01/2015,S6 dur tai nagay 01/01/2015,S6 dur tai nagay 01/01/2015,-,-,-,-,-,(92.400),(92.400),,,,,,,-92400.0,-92400.0
S6 dur tai nagay 01/01/2015,CHI TIEU > S6 dur tai nagay 01/01/2015,S6 dur tai nagay 01/01/2015,S6 dur tai nagay 01/01/2015,-,-,-,-,-,(92.400),(92.400),,,,,,,-92400.0,-92400.0
S6 dur tai nagay 01/01/2015,CHI TIEU > S6 dur tai nagay 01/01/2015,S6 dur tai nagay 01/01/2015,S6 dur tai nagay 01/01/2015,-,-,-,-,-,(92.400),(92.400),,,,,,,-92400.0,-92400.0
S6 dur tai nagay 01/01/2015,CHI TIEU > S6 dur tai nagay 01/01/2015,S6 dur tai nagay 01/01/2015,S6 dur tai nagay 01/01/2015,-,-,-,-,-,(92.400),(92.400),,,,,,,-92400.0,-92400.0
S6 dur tai nagay 01/01/2015,CHI TIEU > S6 dur tai nagay 01/01/2015,S6 dur tai nagay 01/01/2015,S6 dur tai nagay 01/01/2015,-,-,-,-,-,(92.400),(92.400),,,,,,,-92400.0,-92400.0
S6 dur tai nagay 01/01/2015,CHI TIEU > S6 dur tai nagay 01/01/2015,S6 dur tai nagay 01/01/2015,S6 dur tai nagay 01/01/2015,-,-,-,-,-,(92.400),(92.400),,,,,,,-92400.0,-92400.0
S6 dur tai nagay 01/01/2015,CHI TIEU > S6 dur tai nagay 01/01/2015,S6 dur tai nagay 01/01/2015,S6 dur tai nagay 01/01/2015,-,-,-,-,-,(92.400),(92.400),,,,,,,-92400.0,-92400.0
S6 dur tai nagay 01/01/2015,CHI TIEU > S6 dur tai nagay 01/01/2015,S6 dur tai nagay 01/01/2015,S6 dur tai nagay 01/01/2015,-,-,-,-,-,(92.400),(92.400),,,,,,,-92400.0,-92400.0
S6 dur tai nagay 01/01/2015,CHI TIEU > S6 dur tai nagay 01/01/2015,S6 dur tai nagay 01/01/2015,S6 dur tai nagay 01/01/2015,-,-,-,-,-,(92.400),(92.400),,,,,,,-92400.0,-92400.0
S6 dur tai nagay 01/01/2015,CHI TIEU > S6 dur tai nagay 01/01/2015,S6 dur tai nagay 01/01/2015,S6 dur tai nagay 01/01/2015,-,-,-,-,-,(92.400),(92.400),,,,,,,-92400.0,-92400.0
S6 dur tai nagay 01/01/2015,CHI TIEU > S6 dur tai nagay 01/01/2015,S6 dur tai nagay 01/01/2015,S6 dur tai nagay 01/01/2015,-,-,-,-,-,(92.400),(92.400),,,,,,,-92400.0,-92400.0
S6 dur tai nagay 01/01/2015,CHI TIEU > S6 dur tai nagay 01/01/2015,S6 dur tai nagay 01/01/2015,S6 dur tai nagay 01/01/2015,-,-,-,-,-,(92.400),(92.400),,,,,,,-92400.0,-92400.0
S6 dur tai nagay 01/01/2015,CHI TIEU > S6 dur tai nagay 01/01/2015,S6 dur tai nagay 01/01/2015,S6 dur tai nagay 01/01/2015,-,-,-,-,-,(92.400),(92.400),,,,,,,-92400.0,-92400.0
