row_label_raw,row_label_full,col_0,Giá trị đến31/12/2016,Giá trị đến31/12/2015,numeric__Giá trị đến31/12/2016,numeric__Giá trị đến31/12/2015
Loại tài sản đảm bảo,Loại tài sản đảm bảo,Loại tài sản đảm bảo,20.535.299,19.330.236,20535299.0,19330236.0
Bất động sản,Bất động sản,Bất động sản,,,,
Phương tiện vận tải,Bất động sản > Phương tiện vận tải,Phương tiện vận tải,710.606,669.634,710606.0,669634.0
"Số tiết kiệm, kỳ phiếu và các giấy tờ có giá khác","Bất động sản > Số tiết kiệm, kỳ phiếu và các giấy tờ có giá khác","Số tiết kiệm, kỳ phiếu và các giấy tờ có giá khác",605.270,735.666,605270.0,735666.0
"Vật tư, hàng hóa","Bất động sản > Vật tư, hàng hóa","Vật tư, hàng hóa",540.046,695.373,540046.0,695373.0
Tài sản thể chấp khác,Bất động sản > Tài sản thể chấp khác,Tài sản thể chấp khác,832.468,1.038.549,832468.0,1038549.0
Tổng,Bất động sản > Tổng,Tổng,23.223.689,22.469.458,23223689.0,22469458.0
