row_label_raw,row_label_full,"Cổ tức nhận được trong năm từ góp vốn, mua cổ phần.",Năm 2016 > 4.314,Năm 2015 > 3.416,numeric__Năm 2016 > 4.314,numeric__Năm 2015 > 3.416
Thu từ lợi nhuận công ty con chuyển về,Thu từ lợi nhuận công ty con chuyển về,Thu từ lợi nhuận công ty con chuyển về,3.714,1.681,3714.0,1681.0
"Thu từ góp vốn, đầu tư dài hạn","Thu từ góp vốn, đầu tư dài hạn","Thu từ góp vốn, đầu tư dài hạn",600,1.735,600.0,1735.0
Tổng cộng,Tổng cộng,Tổng cộng,4.314,3.416,4314.0,3416.0
