row_label_raw,row_label_full,Chỉ tiêu,Số dư đầu năm,Phát sinh trong năm > Số phải nộp,Phát sinh trong năm > Số đã nộp,Số dư cuối năm,numeric__Số dư đầu năm,numeric__Phát sinh trong năm > Số phải nộp,numeric__Phát sinh trong năm > Số đã nộp,numeric__Số dư cuối năm
1. Thuế GTGT,1. Thuế GTGT,1. Thuế GTGT,361,4.370,4.034,697,361.0,4370.0,4034.0,697.0
2. Thuế TNDN,2. Thuế TNDN,2. Thuế TNDN,11.078,34.120,11.384,33.814,11078.0,34120.0,11384.0,33814.0
a. Thuế TNDN,a. Thuế TNDN,a. Thuế TNDN,11.078,33.872,11.136,33.814,11078.0,33872.0,11136.0,33814.0
b. Thuế TNDN nhàthầu nước ngoài,b. Thuế TNDN nhàthầu nước ngoài,b. Thuế TNDN nhàthầu nước ngoài,-,248,248,-,,248.0,248.0,
"3. Các khoản phí, lệ phí và các khoản phải nộp khác","3. Các khoản phí, lệ phí và các khoản phải nộp khác","3. Các khoản phí, lệ phí và các khoản phải nộp khác",616,6.133,6.450,299,616.0,6133.0,6450.0,299.0
Tổng cộng,Tổng cộng,Tổng cộng,12.055,44.623,21.868,34.810,12055.0,44623.0,21868.0,34810.0
