row_label_raw,row_label_full,33. Tiền và các khoản tương đương tiền,31/12/2016,31/12/2015,numeric__31/12/2016,numeric__31/12/2015
Tiền mặt và các khoản tương đương tiền tại quỹ,Tiền mặt và các khoản tương đương tiền tại quỹ,Tiền mặt và các khoản tương đương tiền tại quỹ,200.313,190.866,200313.0,190866.0
Tiền gửi tại NHNN,Tiền gửi tại NHNN,Tiền gửi tại NHNN,473.922,477.364,473922.0,477364.0
"Tiền, ngoại hối gửi tại các TCTD khác (không kỳ hạn và kỳ hạn < 3 tháng)","Tiền, ngoại hối gửi tại các TCTD khác (không kỳ hạn và kỳ hạn < 3 tháng)","Tiền, ngoại hối gửi tại các TCTD khác (không kỳ hạn và kỳ hạn < 3 tháng)",1.882.755,1.370.540,1882755.0,1370540.0
Tổng cộng,Tổng cộng,Tổng cộng,2.556.990,2.038.770,2556990.0,2038770.0
