row_label_raw,row_label_full,col_0,TÀI SẢN,Mã số,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Mã số,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
A.,A.,A.,TÀI SẢN NGĂN HẠN,100,,70.241.188.970.245,71.515.534.342.682,,100.0,,70241188970245.0,71515534342682.0
I.,I.,I.,Tiền và các khoản tương đương tiền,110,5,7.625.822.768.599,28.994.990.599.830,,110.0,5.0,7625822768599.0,28994990599830.0
1.,1.,1.,Tiền,111,,229.950.087.149,559.488.222.871,,111.0,,229950087149.0,559488222871.0
2.,2.,2.,Các khoản tương đương tiền,112,,7.395.872.681.450,28.435.502.376.959,,112.0,,7395872681450.0,28435502376959.0
II.,II.,II.,Đầu tư tài chính ngắn hạn,120,6,36.135.895.705.509,14.022.266.010.000,,120.0,6.0,36135895705509.0,14022266010000.0
1.,1.,1.,Đầu tư nằm giữ đến ngày đáo hạn,123,,36.135.895.705.509,14.022.266.010.000,,123.0,,36135895705509.0,14022266010000.0
III.,III.,III.,Các khoản phải thu ngắn hạn,130,,13.539.339.764.397,12.456.881.063.885,,130.0,,13539339764397.0,12456881063885.0
1.,1.,1.,Phải thu ngắn hạn của khách hàng,131,7,12.852.830.440.677,11.894.581.605.295,,131.0,7.0,12852830440677.0,11894581605295.0
2.,2.,2.,Trả trước cho người bán ngắn hạn,132,8,372.048.688.891,283.465.982.415,,132.0,8.0,372048688891.0,283465982415.0
3.,3.,3.,Phải thu ngắn hạn khác,136,9,314.460.634.829,278.833.476.175,,136.0,9.0,314460634829.0,278833476175.0
IV.,IV.,IV.,Hàng tồn kho,140,10,12.666.909.104.636,15.890.950.395.456,,140.0,10.0,12666909104636.0,15890950395456.0
1.,1.,1.,Hàng tồn kho,141,,12.797.925.022.543,15.890.950.395.456,,141.0,,12797925022543.0,15890950395456.0
2.,2.,2.,Dự phòng giảm giá hàng tồn kho,149,,(131.015.917.907),-,,149.0,,-131015917907.0,
V.,V.,V.,Tài sản ngắn hạn khác,150,,273.221.627.104,150.446.273.511,,150.0,,273221627104.0,150446273511.0
1.,1.,1.,Chi phí trả trước ngắn hạn,151,11,133.709.837.829,61.547.961.086,,151.0,11.0,133709837829.0,61547961086.0
2.,2.,2.,Thuế giá trị gia tăng được khấu trừ,152,,136.125.366.149,-,,152.0,,136125366149.0,
3.,3.,3.,Thuế và các khoản khác phải thu Nhà nước,153,17,3.386.423.126,88.898.312.425,,153.0,17.0,3386423126.0,88898312425.0
B.,B.,B.,TÀI SẢN DÀI HẠN,200,,14.902.038.516.729,16.871.333.386.116,,200.0,,14902038516729.0,16871333386116.0
I.,I.,I.,Các khoản phải thu dài hạn,210,,548.141.960.657,548.657.960.657,,210.0,,548141960657.0,548657960657.0
1.,1.,1.,Trả trước cho người bán dài hạn,212,8,548.106.960.657,548.106.960.657,,212.0,8.0,548106960657.0,548106960657.0
2.,2.,2.,Phải thu dài hạn khác,216,9,35.000.000,551.000.000,,216.0,9.0,35000000.0,551000000.0
II.,II.,II.,Tài sản cố định,220,,11.292.196.944.119,13.215.682.949.959,,220.0,,11292196944119.0,13215682949959.0
1.,1.,1.,Tài sản cố định hữu hình,221,12,11.159.136.364.391,13.020.136.088.789,,221.0,12.0,11159136364391.0,13020136088789.0
,,,- Nguyên giá,222,,46.500.223.787.963,46.260.885.660.607,,222.0,,46500223787963.0,46260885660607.0
,,,- Giá trị hao mòn lũy kế,223,,(35.341.087.423.572),(33.240.749.571.818),,223.0,,-35341087423572.0,-33240749571818.0
2.,2.,2.,Tài sản cố định vô hình,227,13,133.060.579.728,195.546.861.170,,227.0,13.0,133060579728.0,195546861170.0
,,,- Nguyên giá,228,,1.020.751.951.084,1.003.030.495.084,,228.0,,1020751951084.0,1003030495084.0
,,,- Giá trị hao mòn lũy kế,229,,(887.691.371.356),(807.483.633.914),,229.0,,-887691371356.0,-807483633914.0
III.,III.,III.,Tài sản dở dang dài hạn,240,,2.032.290.022.961,1.352.499.633.312,,240.0,,2032290022961.0,1352499633312.0
1.,1.,1.,Chi phí xây dựng cơ bản dở dang,242,14,2.032.290.022.961,1.352.499.633.312,,242.0,14.0,2032290022961.0,1352499633312.0
IV.,IV.,IV.,Đầu tư tài chính dài hạn,250,6,9.371.358.615,9.536.543.303,,250.0,6.0,9371358615.0,9536543303.0
1.,1.,1.,Đầu tư góp vốn vào đơn vị khác,253,,217.016.028.927,217.016.028.927,,253.0,,217016028927.0,217016028927.0
2.,2.,2.,Dự phòng đầu tư tài chính dài hạn,254,,(207.644.670.312),(207.479.485.624),,254.0,,-207644670312.0,-207479485624.0
V.,V.,V.,Tài sản dài hạn khác,260,,1.020.038.230.377,1.744.956.298.885,,260.0,,1020038230377.0,1744956298885.0
1.,1.,1.,Chi phí trả trước dài hạn,261,11,1.020.038.230.377,1.744.956.298.885,,261.0,11.0,1020038230377.0,1744956298885.0
,,,TỔNG CỘNG TÀI SẢN (270=100+200),270,,85.143.227.486.974,88.386.867.728.798,,270.0,,85143227486974.0,88386867728798.0
