row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số cuối năm_2,Số đầu năm,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số cuối năm_2,numeric__Số đầu năm
,,,Giá gốcVND,Dự phòngVND,Giá gốcVND,Dự phòngVND,,,,
Hàng mua đang điđường,Hàng mua đang điđường,Hàng mua đang điđường,3.756.524.176.081,-,7.809.482.652.419,-,3756524176081.0,,7809482652419.0,
"Nguyên liệu, vật liệu","Nguyên liệu, vật liệu","Nguyên liệu, vật liệu",4.783.630.828.423,-,3.307.281.938.350,-,4783630828423.0,,3307281938350.0,
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",1.592.958.877.574,-,1.511.600.730.149,-,1592958877574.0,,1511600730149.0,
"Chi phí sản xuất, kinhdoanh dở dang","Chi phí sản xuất, kinhdoanh dở dang","Chi phí sản xuất, kinhdoanh dở dang",1.267.432.314.237,(52.870.976.023),927.115.238.219,-,1267432314237.0,-52870976023.0,927115238219.0,
Thành phẩm,Thành phẩm,Thành phẩm,1.397.378.826.228,(78.144.941.884),2.330.734.488.416,-,1397378826228.0,-78144941884.0,2330734488416.0,
Hàng hoá,Hàng hoá,Hàng hoá,-,-,4.735.347.903,-,,,4735347903.0,
,,,12.797.925.022.543,(131.015.917.907),15.890.950.395.456,-,12797925022543.0,-131015917907.0,15890950395456.0,
