row_label_raw,row_label_full,col_0,Năm trước,Năm trước_1,numeric__Năm trước,numeric__Năm trước_1
,,,Số trình bày lại,Số đã báo cáo,,
Lợi nhuận trong năm phân bổ cho các cổ đông sở hữu cổ phiếu phổ thông của Công ty mẹ (VND),Lợi nhuận trong năm phân bổ cho các cổ đông sở hữu cổ phiếu phổ thông của Công ty mẹ (VND),Lợi nhuận trong năm phân bổ cho các cổ đông sở hữu cổ phiếu phổ thông của Công ty mẹ (VND),631.130.749.304,631.130.749.304,631130749304.0,631130749304.0
"Trích Quỹ khen thưởng, phúc lợi từ lợi nhuận của công ty mẹ và các công ty con (VND)","Trích Quỹ khen thưởng, phúc lợi từ lợi nhuận của công ty mẹ và các công ty con (VND)","Trích Quỹ khen thưởng, phúc lợi từ lợi nhuận của công ty mẹ và các công ty con (VND)",235.958.340.833,1.665.226.302,235958340833.0,1665226302.0
Lợi nhuận để tính lãi cơ bản trên cổ phiếu (VND),Lợi nhuận để tính lãi cơ bản trên cổ phiếu (VND),Lợi nhuận để tính lãi cơ bản trên cổ phiếu (VND),395.172.408.535,629.465.523.002,395172408535.0,629465523002.0
Số cổ phiếu phổ thông đang lưu hành bình quân trong năm (cổ phiếu),Số cổ phiếu phổ thông đang lưu hành bình quân trong năm (cổ phiếu),Số cổ phiếu phổ thông đang lưu hành bình quân trong năm (cổ phiếu),5.007.299.686,3.100.499.616,5007299686.0,3100499616.0
Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),79,203,79.0,203.0
