row_label_raw,row_label_full,col_0,Số năm,numeric__Số năm
"Bản quyền, bằng sáng chế","Bản quyền, bằng sáng chế","Bản quyền, bằng sáng chế",15,15.0
Phần mềm máy tính,Phần mềm máy tính,Phần mềm máy tính,03,3.0
Tài sản cố định vô hình khác,Tài sản cố định vô hình khác,Tài sản cố định vô hình khác,06,6.0
