row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Doanh thu gộp,Doanh thu gộp,Doanh thu gộp,5.318.274.899.044,6.443.417.590.817,5318274899044.0,6443417590817.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Doanh thu bán nông sản,Trong đó: > Doanh thu bán nông sản,Doanh thu bán nông sản,3.932.845.493.800,4.979.230.770.950,3932845493800.0,4979230770950.0
Doanh thu hoạt động chăn nuôi,Trong đó: > Doanh thu hoạt động chăn nuôi,Doanh thu hoạt động chăn nuôi,1.273.615.285.514,1.386.094.714.645,1273615285514.0,1386094714645.0
Doanh thu bán cám,Trong đó: > Doanh thu bán cám,Doanh thu bán cám,85.406.962.091,76.930.287.042,85406962091.0,76930287042.0
Doanh thu bán bất động sản đầu tư,Trong đó: > Doanh thu bán bất động sản đầu tư,Doanh thu bán bất động sản đầu tư,23.856.502.596,-,23856502596.0,
Doanh thu cho thuê,Trong đó: > Doanh thu cho thuê,Doanh thu cho thuê,90.000.001,1.161.818.180,90000001.0,1161818180.0
Doanh thu khác,Trong đó: > Doanh thu khác,Doanh thu khác,2.460.655.042,-,2460655042.0,
Các khoản giảm trừ doanh thu:,Trong đó: > Các khoản giảm trừ doanh thu:,Các khoản giảm trừ doanh thu:,(5.328.519.109),(1.876.109.320),-5328519109.0,-1876109320.0
Chiết khấu thương mại,Trong đó: > Chiết khấu thương mại,Chiết khấu thương mại,(5.328.519.109),(1.876.109.320),-5328519109.0,-1876109320.0
Doanh thu thuần,Trong đó: > Doanh thu thuần,Doanh thu thuần,5.312.946.379.935,6.441.541.481.497,5312946379935.0,6441541481497.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Doanh thu đối với bên khác,Trong đó: > Doanh thu đối với bên khác,Doanh thu đối với bên khác,5.010.929.878.463,5.914.382.538.463,5010929878463.0,5914382538463.0
Doanh thu đối với các bên liên quan(Thuyết minh số 32),Trong đó: > Doanh thu đối với các bên liên quan(Thuyết minh số 32),Doanh thu đối với các bên liên quan(Thuyết minh số 32),302.016.501.472,527.158.943.034,302016501472.0,527158943034.0
