row_label_raw,row_label_full,col_0,Số cuối năm,Số lượng cổ phiếuSố đầu năm,numeric__Số cuối năm,numeric__Số lượng cổ phiếuSố đầu năm
Cổ phiếu đã được phê duyệt phát hành,Cổ phiếu đã được phê duyệt phát hành,Cổ phiếu đã được phê duyệt phát hành,143.520.000,143.520.000,143520000.0,143520000.0
Cổ phiếu đã phát hành và được góp vốn đủCổ phiếu phổ thông,Cổ phiếu đã phát hành và được góp vốn đủCổ phiếu phổ thông,Cổ phiếu đã phát hành và được góp vốn đủCổ phiếu phổ thông,143.520.000143.520.000,143.520.000143.520.000,1.4352000014352e+17,1.4352000014352e+17
Cổ phiếu đang lưu hànhCổ phiếu phổ thông,Cổ phiếu đang lưu hànhCổ phiếu phổ thông,Cổ phiếu đang lưu hànhCổ phiếu phổ thông,143.520.000143.520.000,143.520.000143.520.000,1.4352000014352e+17,1.4352000014352e+17
