row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
200,200,200,B. TÀI SẢN DÀI HẠN,,2.491.664.243.042,1.582.096.941.734,,,2491664243042.0,1582096941734.0
210,210,210,I. Các khoản phải thu dài hạn,,129.204.889.200,69.852.014.200,,,129204889200.0,69852014200.0
215,215,215,1. Phải thu về cho vay dài hạn,9,375.000.000,675.000.000,,9.0,375000000.0,675000000.0
216,216,216,2. Phải thu dài hạn khác,10,128.829.889.200,69.177.014.200,,10.0,128829889200.0,69177014200.0
220,220,220,II. Tài sản cố định,,335.334.197.441,326.685.651.077,,,335334197441.0,326685651077.0
221,221,221,1. Tài sản cố định hữu hình,13,153.598.796.636,145.114.825.380,,13.0,153598796636.0,145114825380.0
222,222,222,Nguyên giá,,225.305.625.075,195.188.801.948,,,225305625075.0,195188801948.0
223,223,223,Giá trị khấu hao lũy kế,,(71.706.828.439),(50.073.976.568),,,-71706828439.0,-50073976568.0
227,227,227,2. Tài sản cố định vô hình,14,181.735.400.805,181.570.825.697,,14.0,181735400805.0,181570825697.0
228,228,228,Nguyên giá,,182.981.826.000,182.431.826.000,,,182981826000.0,182431826000.0
229,229,229,Giá trị hao mòn lũy kế,,(1.246.425.195),(861.000.303),,,-1246425195.0,-861000303.0
230,230,230,III. Bất động sản đầu tư,15,-,14.649.842.650,,15.0,,14649842650.0
231,231,231,1. Nguyên giá,,-,15.175.990.712,,,,15175990712.0
232,232,232,2. Giá trị hao mòn lũy kế,,-,(526.148.062),,,,-526148062.0
240,240,240,IV. Tài sản dở dang dài hạn,,104.290.813.453,38.052.528.999,,,104290813453.0,38052528999.0
242,242,242,1. Chi phí xây dựng cơ bản dở dang,16,104.290.813.453,38.052.528.999,,16.0,104290813453.0,38052528999.0
250,250,250,V. Đầu tư tài chính dài hạn,,1.656.687.790.505,1.018.057.790.505,,,1656687790505.0,1018057790505.0
251,251,251,1. Đầu tư vào công ty con,17.1,1.668.712.039.781,1.000.682.039.781,,171.0,1668712039781.0,1000682039781.0
253,253,253,2. Đầu tư góp vốn vào đơn vị khác,17.2,-,29.400.000.000,,172.0,,29400000000.0
254,254,254,3. Dự phòng đầu tư tài chính dài hạn,17.1,(12.024.249.276),(12.024.249.276),,171.0,-12024249276.0,-12024249276.0
260,260,260,VI. Tài sản dài hạn khác,,266.146.552.443,114.799.114.303,,,266146552443.0,114799114303.0
261,261,261,1. Chi phí trả trước dài hạn,18,235.385.202.959,111.627.655.783,,18.0,235385202959.0,111627655783.0
262,262,262,2. Tài sản thuế thu nhập hoãn lại,31.3,30.761.349.484,3.171.458.520,,313.0,30761349484.0,3171458520.0
270,270,270,TỔNG CỘNG TÀI SẢN,,5.666.475.693.748,3.652.068.939.922,,,5666475693748.0,3652068939922.0
