row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
01,01,01,1. Doanh thu bán hàng và cung cấp dịch vụ,26.1,5.318.274.899.044,6.443.417.590.817,,261.0,5318274899044.0,6443417590817.0
02,02,02,2. Các khoản giảm trừ doanh thu,26.1,(5.328.519.109),(1.876.109.320),,261.0,-5328519109.0,-1876109320.0
10,10,10,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,26.1,5.312.946.379.935,6.441.541.481.497,,261.0,5312946379935.0,6441541481497.0
11,11,11,4. Giá vốn hàng bán và dịch vụ cung cấp,28,(5.274.437.124.301),(5.993.927.267.894),,28.0,-5274437124301.0,-5993927267894.0
20,20,20,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,38.509.255.634,447.614.213.603,,,38509255634.0,447614213603.0
21,21,21,6. Doanh thu hoạt động tài chính,26.2,294.195.373.870,22.295.966.778,,262.0,294195373870.0,22295966778.0
22,22,22,7. Chi phí tài chính,27,(135.988.640.522),(20.989.262.732),,27.0,-135988640522.0,-20989262732.0
23,23,23,Trong đó: Chi phí lãi vay,,(135.537.786.018),(32.020.113.198),,,-135537786018.0,-32020113198.0
25,25,25,8. Chi phí bán hàng,29,(72.639.496.703),(67.094.125.298),,29.0,-72639496703.0,-67094125298.0
26,26,26,9. Chi phí quản lý doanh nghiệp,29,(85.419.890.565),(81.754.882.415),,29.0,-85419890565.0,-81754882415.0
30,30,30,10. Lợi nhuận thuần từ hoạt động kinh doanh,,38.656.601.714,300.071.909.936,,,38656601714.0,300071909936.0
31,31,31,11. Thu nhập khác,,604.717.325,465.924.548,,,604717325.0,465924548.0
32,32,32,12. Chi phí khác,,(7.469.282.866),(2.273.682.389),,,-7469282866.0,-2273682389.0
40,40,40,13. Lỗ khác,,(6.864.565.541),(1.807.757.841),,,-6864565541.0,-1807757841.0
50,50,50,14. Tổng lợi nhuận kế toán trước thuế,,31.792.036.173,298.264.152.095,,,31792036173.0,298264152095.0
51,51,51,15. Chi phí thuế TNDN hiện hành,31.1,(9.006.248.324),(56.593.281.979),,311.0,-9006248324.0,-56593281979.0
52,52,52,16. Thu nhập thuế TNDN hoãn lại,31.3,27.589.890.964,3.171.458.520,,313.0,27589890964.0,3171458520.0
60,60,60,17. Lợi nhuận sau thuế TNDN,,50.375.678.813,244.842.328.636,,,50375678813.0,244842328636.0
