row_label_raw,row_label_full,col_0,2017Số cổ phiếu,2016Số cổ phiếu,numeric__2017Số cổ phiếu,numeric__2016Số cổ phiếu
Số lượng cổ phiếu phổ thông đầu năm,Số lượng cổ phiếu phổ thông đầu năm,Số lượng cổ phiếu phổ thông đầu năm,1.451.426.329,1.200.139.398,1451426329.0,1200139398.0
Ảnh hưởng của số cổ phiếu ESOP,Ảnh hưởng của số cổ phiếu ESOP,Ảnh hưởng của số cổ phiếu ESOP,-,4.813.253,,4813253.0
Ảnh hưởng của số cổ phiếu thường phát hành trong năm,Ảnh hưởng của số cổ phiếu thường phát hành trong năm,Ảnh hưởng của số cổ phiếu thường phát hành trong năm,-,240.025.825,,240025825.0
Ảnh hưởng của số cổ phiếu quỹ mua lại trong năm,Ảnh hưởng của số cổ phiếu quỹ mua lại trong năm,Ảnh hưởng của số cổ phiếu quỹ mua lại trong năm,(76.336),(1.978),-76336.0,-1978.0
Số lượng bình quân gia quyền của cổ phiếu phổ thông cho năm kết thúc ngày 31 tháng 12,Số lượng bình quân gia quyền của cổ phiếu phổ thông cho năm kết thúc ngày 31 tháng 12,Số lượng bình quân gia quyền của cổ phiếu phổ thông cho năm kết thúc ngày 31 tháng 12,1.451.349.993,1.444.976.498,1451349993.0,1444976498.0
