row_label_raw,row_label_full,col_0,1/1/2017VND,Tăng thêmVND,Chi trảVND,Chênh lệchquy đốitiền tệVND,31/12/2017VND,numeric__1/1/2017VND,numeric__Tăng thêmVND,numeric__Chi trảVND,numeric__Chênh lệchquy đốitiền tệVND,numeric__31/12/2017VND
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,1.287.266.200.200,3.976.828.160.105,(5.055.741.996.084),(147.568.134),208.204.796.087,1287266200200.0,3976828160105.0,-5055741996084.0,-147568134.0,208204796087.0
Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,45.400.000.000,128.110.452.002,(113.539.702.002),(73.500.000),59.897.250.000,45400000000.0,128110452002.0,-113539702002.0,-73500000.0,59897250000.0
,,,1.332.666.200.200,4.104.938.612.107,(5.169.281.698.086),(221.068.134),268.102.046.087,1332666200200.0,4104938612107.0,-5169281698086.0,-221068134.0,268102046087.0
