row_label_raw,row_label_full,col_0,31/12/2017 > Giá trị ghi số VND,31/12/2017 > Dự phòng VND,1/1/2017 > Giá trị ghi số VND,1/1/2017 > Dự phòng VND,numeric__31/12/2017 > Giá trị ghi số VND,numeric__31/12/2017 > Dự phòng VND,numeric__1/1/2017 > Giá trị ghi số VND,numeric__1/1/2017 > Dự phòng VND
Hàng mua đang đi trên đường,Hàng mua đang đi trên đường,Hàng mua đang đi trên đường,380.503.277.233,-,634.956.689.982,-,380503277233.0,,634956689982.0,
Nguyên vật liệu,Nguyên vật liệu,Nguyên vật liệu,2.439.272.049.098,(2.135.991.214),2.533.783.474.836,(7.137.697.729),2439272049098.0,-2135991214.0,2533783474836.0,-7137697729.0
Công cụ và dụng cụ,Công cụ và dụng cụ,Công cụ và dụng cụ,26.711.030.133,-,17.581.053.761,-,26711030133.0,,17581053761.0,
Sản phẩm dở dang,Sản phẩm dở dang,Sản phẩm dở dang,77.589.988.406,-,54.226.522.481,-,77589988406.0,,54226522481.0,
Thành phẩm,Thành phẩm,Thành phẩm,1.041.691.837.644,(14.547.884.445),1.202.995.232.465,(9.535.793.517),1041691837644.0,-14547884445.0,1202995232465.0,-9535793517.0
Hàng hóa,Hàng hóa,Hàng hóa,41.020.467.002,(2.709.989.802),90.105.103.241,-,41020467002.0,-2709989802.0,90105103241.0,
Hàng gửi đi bán,Hàng gửi đi bán,Hàng gửi đi bán,34.513.989.095,(849.796.516),4.791.796.832,-,34513989095.0,-849796516.0,4791796832.0,
,,,4.041.302.638.611,(20.243.661.977),4.538.439.873.598,(16.673.491.246),4041302638611.0,-20243661977.0,4538439873598.0,-16673491246.0
