row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Loại giao dịch,2017 VND,2016 VND,numeric__Mối quan hệ,numeric__Loại giao dịch,numeric__2017 VND,numeric__2016 VND
Miraka Limited,Miraka Limited,Miraka Limited,Công ty liên kết,Mua hàng hóa,-,24.586.164.960,,,,24586164960.0
Công ty Cổ phần APIS,Công ty Cổ phần APIS,Công ty Cổ phần APIS,Công ty liên kết,Mua hàng hóa Bán hàng hóa và cung cấp dịch vụ Góp vốn,129.049.535.690 724.272.400,21.767.504.800 445.512.000,,,,
Công ty Cổ phần APIS,Công ty Cổ phần APIS > Công ty Cổ phần APIS,Công ty Cổ phần APIS,Công ty liên kết,Mua hàng hóa Bán hàng hóa và cung cấp dịch vụ Góp vốn,-,8.100.000.000,,,,8100000000.0
Công ty Cổ phần Chế biến Dừa Á Châu,Công ty Cổ phần APIS > Công ty Cổ phần Chế biến Dừa Á Châu,Công ty Cổ phần Chế biến Dừa Á Châu,Công ty liên kết,Mua cổ phần,86.830.000.000,-,,,86830000000.0,
Thành viên Hội đồng Quản trị và Ban Điều hành,Công ty Cổ phần APIS > Thành viên Hội đồng Quản trị và Ban Điều hành,Thành viên Hội đồng Quản trị và Ban Điều hành,,Thù lao,123.523.671.767,91.004.863.749,,,123523671767.0,91004863749.0
