row_label_raw,row_label_full,Trong vòng một năm,Số cuối nămVND > 331.598.642.313,Số đầu nămVND > 309.923.020.687,numeric__Số cuối nămVND > 331.598.642.313,numeric__Số đầu nămVND > 309.923.020.687
Trong nằm thứ hai,Trong nằm thứ hai,Trong nằm thứ hai,333.368.933.461,314.472.245.141,333368933461.0,314472245141.0
Từ nằm thứ ba đến nằm thứ năm,Từ nằm thứ ba đến nằm thứ năm,Từ nằm thứ ba đến nằm thứ năm,718.714.783.348,924.187.405.235,718714783348.0,924187405235.0
Sau nằm năm,Sau nằm năm,Sau nằm năm,436.015.940.316,420.532.070.442,436015940316.0,420532070442.0
,,,1.819.698.299.438,1.969.114.741.505,1819698299438.0,1969114741505.0
Trừ: Số phải trả trong vòng 12 tháng(được trình bày ở phần vay và nợ ngắn hạn),Trừ: Số phải trả trong vòng 12 tháng(được trình bày ở phần vay và nợ ngắn hạn),Trừ: Số phải trả trong vòng 12 tháng(được trình bày ở phần vay và nợ ngắn hạn),(331.598.642.313),(309.923.020.687),-331598642313.0,-309923020687.0
Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,1.488.099.657.125,1.659.191.720.818,1488099657125.0,1659191720818.0
