row_label_raw,row_label_full,Thuế giá trị gia tăng,Số đầu nămVND > 4.184.243.225,Số phải trảtrong nămVND > 84.601.301.696,Số đã thực trảtrong nămVND > 84.113.952.844,Số cuối nămVND > 4.671.592.077,numeric__Số đầu nămVND > 4.184.243.225,numeric__Số phải trảtrong nămVND > 84.601.301.696,numeric__Số đã thực trảtrong nămVND > 84.113.952.844,numeric__Số cuối nămVND > 4.671.592.077
Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,-,5.454.100.308,661.015.308,4.793.085.000,,5454100308.0,661015308.0,4793085000.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,35.760.576.391,109.440.234.690,76.079.450.502,69.121.360.579,35760576391.0,109440234690.0,76079450502.0,69121360579.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,2.787.560.004,22.792.535.157,22.294.320.238,3.285.774.923,2787560004.0,22792535157.0,22294320238.0,3285774923.0
Thuế nhà thầu,Thuế nhà thầu,Thuế nhà thầu,183.053.169,2.141.193.205,2.169.704.878,154.541.496,183053169.0,2141193205.0,2169704878.0,154541496.0
Thuế môn bài,Thuế môn bài,Thuế môn bài,-,505.000.000,5.000.000,500.000.000,,505000000.0,5000000.0,500000000.0
,,,42.915.432.789,224.934.365.056,185.323.443.770,82.526.354.075,42915432789.0,224934365056.0,185323443770.0,82526354075.0
