row_label_raw,row_label_full,col_0,Dự phòng phải thu ngắn hạn khó đòi,Chỉ phí trích trước chưa có hóa đơn,Khác,Tổng cộng,numeric__Dự phòng phải thu ngắn hạn khó đòi,numeric__Chỉ phí trích trước chưa có hóa đơn,numeric__Khác,numeric__Tổng cộng
,,,VND,VND,VND,VND,,,,
Tại ngày 01/01/2017,Tại ngày 01/01/2017,Tại ngày 01/01/2017,14.226.895.533,59.999.041.248,6.419.457.706,80.645.394.487,14226895533.0,59999041248.0,6419457706.0,80645394487.0
Ghi nhận trong năm,Ghi nhận trong năm,Ghi nhận trong năm,(1.882.118.587),(4.083.370.909),(461.508.993),(6.426.998.489),-1882118587.0,-4083370909.0,-461508993.0,-6426998489.0
Tại ngày 01/01/2018,Tại ngày 01/01/2018,Tại ngày 01/01/2018,12.344.776.946,55.915.670.339,5.957.948.713,74.218.395.998,12344776946.0,55915670339.0,5957948713.0,74218395998.0
Ghi nhận trong năm,Ghi nhận trong năm,Ghi nhận trong năm,(5.630.910.495),(10.384.531.385),1.022.707.784,(14.992.734.096),-5630910495.0,-10384531385.0,1022707784.0,-14992734096.0
Tại ngày 31/12/2018,Tại ngày 31/12/2018,Tại ngày 31/12/2018,6.713.866.451,45.531.138.954,6.980.656.497,59.225.661.902,6713866451.0,45531138954.0,6980656497.0,59225661902.0
