row_label_raw,row_label_full,Trong vòng một năm > Trong năm thứ hai > Từ năm thứ ba đến năm thứ năm > Sau năm năm,Số cuối nămVND > 171.978.485.702 > 515.935.457.104 > 343.956.971.403,Số đầu nămVND > - > 89.911.867.456 > 269.735.602.368 > 269.735.602.369,numeric__Số cuối nămVND > 171.978.485.702 > 515.935.457.104 > 343.956.971.403,numeric__Số đầu nămVND > - > 89.911.867.456 > 269.735.602.368 > 269.735.602.369
,,,1.203.849.399.911,629.383.072.193,1203849399911.0,629383072193.0
Trừ: số phải trả trong vòng 12 tháng(được trình bày ở phần nợ ngắn hạn),Trừ: số phải trả trong vòng 12 tháng(được trình bày ở phần nợ ngắn hạn),Trừ: số phải trả trong vòng 12 tháng(được trình bày ở phần nợ ngắn hạn),171.978.485.702,-,171978485702.0,
Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,1.031.870.914.209,629.383.072.193,1031870914209.0,629383072193.0
