row_label_raw,row_label_full,col_0,Tại ngày31/12/2017VND,Tại ngày01/01/2017VND,numeric__Tại ngày31/12/2017VND,numeric__Tại ngày01/01/2017VND
Ngắn hạn:,Ngắn hạn:,Ngắn hạn:,Ngắn hạn:,Ngắn hạn:,,
Phải thu từ khách hàng:Sở Giao thông Vận tải Đồng Nai liên quan đến doanh thu xây dựng Cầu Hóa An,Ngắn hạn: > Phải thu từ khách hàng:Sở Giao thông Vận tải Đồng Nai liên quan đến doanh thu xây dựng Cầu Hóa An,Phải thu từ khách hàng:Sở Giao thông Vận tải Đồng Nai liên quan đến doanh thu xây dựng Cầu Hóa An,35.651.261.000,14.960.961.000,35651261000.0,14960961000.0
Công ty Cổ phần Thiết bị điện,Ngắn hạn: > Công ty Cổ phần Thiết bị điện,Công ty Cổ phần Thiết bị điện,4.408.167.573,-,4408167573.0,
Công ty TNHH Kumgang Vina,Ngắn hạn: > Công ty TNHH Kumgang Vina,Công ty TNHH Kumgang Vina,-,23.718.968.593,,23718968593.0
Công ty Cổ phần Tập đoàn Tân Mai,Ngắn hạn: > Công ty Cổ phần Tập đoàn Tân Mai,Công ty Cổ phần Tập đoàn Tân Mai,-,5.624.855.819,,5624855819.0
Phải thu các đối tượng khác,Ngắn hạn: > Phải thu các đối tượng khác,Phải thu các đối tượng khác,6.527.090.953,14.403.834.474,6527090953.0,14403834474.0
Phải thu khách hàng là các bên có liên quan - Xem thêm mục 6,Ngắn hạn: > Phải thu khách hàng là các bên có liên quan - Xem thêm mục 6,Phải thu khách hàng là các bên có liên quan - Xem thêm mục 6,-,6.114.290,,6114290.0
Cộng,Ngắn hạn: > Cộng,Cộng,46.586.519.526,58.714.734.176,46586519526.0,58714734176.0
