row_label_raw,row_label_full,col_0,Tại ngày31/12/2017,numeric__Tại ngày31/12/2017
Số lượng cổ phiếu đăng ký phát hành,Số lượng cổ phiếu đăng ký phát hành,Số lượng cổ phiếu đăng ký phát hành,376.500.000,376500000.0
Số lượng cổ phiếu đã bán ra công chúng:,Số lượng cổ phiếu đã bán ra công chúng:,Số lượng cổ phiếu đã bán ra công chúng:,376.500.000,376500000.0
Số lượng cổ phiếu đang lưu hành:,Số lượng cổ phiếu đang lưu hành:,Số lượng cổ phiếu đang lưu hành:,376.500.000,376500000.0
