row_label_raw,row_label_full,Thuế giá trị gia tăng đầu vào,Tại ngày 01/01/2017VND,Tại ngày 01/01/2017VND > -,Thuế GTGTphát sinhVND > 20.073.381.350,Thuế GTGTphát sinhVND > 20.073.381.350_1,Số thuế GTGTđược khấu trừVND > (18.280.763.501),Số thuế GTGTđược khấu trừVND > (18.280.763.501)_1,Tại ngày 31/12/2017VND > 1.792.617.849,Tại ngày 31/12/2017VND > 1.792.617.849_1,numeric__Tại ngày 01/01/2017VND,numeric__Tại ngày 01/01/2017VND > -,numeric__Thuế GTGTphát sinhVND > 20.073.381.350,numeric__Thuế GTGTphát sinhVND > 20.073.381.350_1,numeric__Số thuế GTGTđược khấu trừVND > (18.280.763.501),numeric__Số thuế GTGTđược khấu trừVND > (18.280.763.501)_1,numeric__Tại ngày 31/12/2017VND > 1.792.617.849,numeric__Tại ngày 31/12/2017VND > 1.792.617.849_1
Cộng,Cộng,Cộng,,-,20.073.383.350,20.073.383.350,(18.280.765.501),(18.280.765.501),1.792.617.849,1.792.617.849,,,20073383350.0,20073383350.0,-18280765501.0,-18280765501.0,1792617849.0,1792617849.0
,,,Tại ngày 01/01/2017VND,Tại ngày 01/01/2017VND,Trong nămVND,Trong nămVND,Tại ngày 31/12/2017VND,Tại ngày 31/12/2017VND,Tại ngày 31/12/2017VND,Tại ngày 31/12/2017VND,,,,,,,,
,,,Phải thu,Phải nộp,Phải nộp,Đã nộp,Phải thu,Phải nộp,,,,,,,,,,
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,6.751.982.721,46.980.778,23.068.316.091,(16.393.311.001),29.996.853,-,,,6751982721.0,46980778.0,23068316091.0,-16393311001.0,29996853.0,,,
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,2.728.103.238,968.053.013,12.083.425.679,(15.670.975.353),5.347.599.899,-,,,2728103238.0,968053013.0,12083425679.0,-15670975353.0,5347599899.0,,,
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,-,414.060.760,3.754.703.960,(3.250.351.100),-,918.413.620,,,,414060760.0,3754703960.0,-3250351100.0,,918413620.0,,
Tiền thuê đất khu công nghiệpvà văn phòng,Tiền thuê đất khu công nghiệpvà văn phòng,Tiền thuê đất khu công nghiệpvà văn phòng,23.577.672.422,-,312.972.268.235,(298.394.595.813),9.000.000.000,-,,,23577672422.0,,312972268235.0,-298394595813.0,9000000000.0,,,
Thuế khác,Thuế khác,Thuế khác,32.743,-,32.607.142,(34.692.147),2.117.748,-,,,32743.0,,32607142.0,-34692147.0,2117748.0,,,
Cộng,Cộng,Cộng,33.057.791.124,1.429.094.551,351.911.321.107,(333.743.925.414),14.379.714.500,918.413.620,,,33057791124.0,1429094551.0,351911321107.0,-333743925414.0,14379714500.0,918413620.0,,
