row_label_raw,row_label_full,col_0,Từ 01/01/2017đến 31/12/2017VND,Từ 01/02/2016đến 31/12/2016VND,numeric__Từ 01/01/2017đến 31/12/2017VND,numeric__Từ 01/02/2016đến 31/12/2016VND
Doanh thu cho thuê văn phòng,Doanh thu cho thuê văn phòng,Doanh thu cho thuê văn phòng,13.982.895.774,20.711.602.935,13982895774.0,20711602935.0
Doanh thu cho thuê khu công nghiệp,Doanh thu cho thuê khu công nghiệp,Doanh thu cho thuê khu công nghiệp,52.899.720.801,59.081.609.869,52899720801.0,59081609869.0
Doanh thu cho thuê nhà xưởng,Doanh thu cho thuê nhà xưởng,Doanh thu cho thuê nhà xưởng,3.781.992.868,8.600.320.319,3781992868.0,8600320319.0
Cộng,Cộng,Cộng,70.664.609.443,88.393.533.123,70664609443.0,88393533123.0
