row_label_raw,row_label_full,col_0,Tại ngày31/12/2017VND,Tại ngày01/01/2017VND,numeric__Tại ngày31/12/2017VND,numeric__Tại ngày01/01/2017VND
Ngắn hạn:,Ngắn hạn:,Ngắn hạn:,Ngắn hạn:,Ngắn hạn:,,
Giá trị thuê đất KCN Châu Đức còn phải trả theo hợp đồng thuê đất,Ngắn hạn: > Giá trị thuê đất KCN Châu Đức còn phải trả theo hợp đồng thuê đất,Giá trị thuê đất KCN Châu Đức còn phải trả theo hợp đồng thuê đất,35.139.427.074,35.139.427.074,35139427074.0,35139427074.0
Chi phí đầu tư hạ tầng tính theo suất đầu tư Khu công nghiệp Giang Điền,Ngắn hạn: > Chi phí đầu tư hạ tầng tính theo suất đầu tư Khu công nghiệp Giang Điền,Chi phí đầu tư hạ tầng tính theo suất đầu tư Khu công nghiệp Giang Điền,-,30.589.520.088,,30589520088.0
Chi phí hạ tầng hoạt động chuyển quyền sử dụng đất Khu dân cư An Bình,Ngắn hạn: > Chi phí hạ tầng hoạt động chuyển quyền sử dụng đất Khu dân cư An Bình,Chi phí hạ tầng hoạt động chuyển quyền sử dụng đất Khu dân cư An Bình,-,19.513.246.034,,19513246034.0
Chi phí khác,Ngắn hạn: > Chi phí khác,Chi phí khác,2.933.164.147,280.000.000,2933164147.0,280000000.0
Cộng,Ngắn hạn: > Cộng,Cộng,38.072.591.221,85.522.193.196,38072591221.0,85522193196.0
