row_label_raw,row_label_full,col_0,Năm nayTriệu đồng,Năm trướcTriệu đồng,numeric__Năm nayTriệu đồng,numeric__Năm trướcTriệu đồng
Trả lãi tiền gửi,Trả lãi tiền gửi,Trả lãi tiền gửi,6.562.945,7.489.898,6562945.0,7489898.0
Trả lãi tiền vay,Trả lãi tiền vay,Trả lãi tiền vay,4.213,14.202,4213.0,14202.0
Chỉ phí hoạt động tin dụng khác,Chỉ phí hoạt động tin dụng khác,Chỉ phí hoạt động tin dụng khác,919,13.931,919.0,13931.0
,,,6.568.077,7.518.031,6568077.0,7518031.0
