row_label_raw,row_label_full,Tiền thuần từ hoạt động tài chính,col_1,-,-_1,numeric__col_1,numeric__-,numeric__-_1
Tiền thuần trong năm,Tiền thuần trong năm,Tiền thuần trong năm,,(7.826.541),4.136.356,,-7826541.0,4136356.0
Tiền và các khoản tương đương tiền đầu năm,Tiền và các khoản tương đương tiền đầu năm,Tiền và các khoản tương đương tiền đầu năm,,38.361.867,34.225.511,,38361867.0,34225511.0
Tiền và các khoản tương đương tiền cuối năm,Tiền và các khoản tương đương tiền cuối năm,Tiền và các khoản tương đương tiền cuối năm,29,30.535.326,38.361.867,29.0,30535326.0,38361867.0
