row_label_raw,row_label_full,col_0,Ngày 31 tháng 12 năm 2015,Ngày 31 tháng 12 năm 2015_1,Ngày 31 tháng 12 năm 2015_2,numeric__Ngày 31 tháng 12 năm 2015,numeric__Ngày 31 tháng 12 năm 2015_1,numeric__Ngày 31 tháng 12 năm 2015_2
,,,Tổng khoản thanh toán tiền thuê tài chính,Lãi thuê tài chính,Nợ gốc,,,
Nợ thuê tài chính ngắn hạn\nTừ 1 năm trở xuống,Nợ thuê tài chính ngắn hạn\nTừ 1 năm trở xuống,Nợ thuê tài chính ngắn hạn\nTừ 1 năm trở xuống,66.714.958.763,16.906.453.497,49.808.505.266,66714958763.0,16906453497.0,49808505266.0
Nợ thuê tài chính dài hạn\nTừ 1-5 năm\nTrên 5 năm,Nợ thuê tài chính dài hạn\nTừ 1-5 năm\nTrên 5 năm,Nợ thuê tài chính dài hạn\nTừ 1-5 năm\nTrên 5 năm,163.330.097.997\n284.361.977,22.556.528.221\n3.088.152,140.773.569.776\n281.273.825,,,
TỔNG CỘNG,Nợ thuê tài chính dài hạn\nTừ 1-5 năm\nTrên 5 năm > TỔNG CỘNG,TỔNG CỘNG,230.329.418.737,39.466.069.870,190.863.348.867,230329418737.0,39466069870.0,190863348867.0
,,,Ngày 31 tháng 12 năm 2014,Ngày 31 tháng 12 năm 2014,Ngày 31 tháng 12 năm 2014,,,
,,,Tổng khoản thanh toán tiền thuê tài chính,Lãi thuê tài chính,Nợ gốc,,,
Nợ thuê tài chính ngắn hạn\nTừ 1 năm trở xuống,Nợ thuê tài chính dài hạn\nTừ 1-5 năm\nTrên 5 năm > Nợ thuê tài chính ngắn hạn\nTừ 1 năm trở xuống,Nợ thuê tài chính ngắn hạn\nTừ 1 năm trở xuống,45.190.540.300,14.239.658.704,30.950.881.596,45190540300.0,14239658704.0,30950881596.0
Nợ thuê tài chính dài hạn\nTừ 1-5 năm\nTrên 5 năm,Nợ thuê tài chính dài hạn\nTừ 1-5 năm\nTrên 5 năm,Nợ thuê tài chính dài hạn\nTừ 1-5 năm\nTrên 5 năm,130.024.949.806\n1.508.971.307,22.373.860.536\n40.822.688,107.651.089.270\n1.468.148.619,,,
TỔNG CỘNG,Nợ thuê tài chính dài hạn\nTừ 1-5 năm\nTrên 5 năm > TỔNG CỘNG,TỔNG CỘNG,176.724.461.413,36.654.341.928,140.070.119.485,176724461413.0,36654341928.0,140070119485.0
