row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2015,Đơn vị tính: VNĐNgày 31 tháng 12năm 2014,numeric__Ngày 31 tháng 12năm 2015,numeric__Đơn vị tính: VNĐNgày 31 tháng 12năm 2014
Trả trước cho người bản,Trả trước cho người bản,Trả trước cho người bản,Trả trước cho người bản,Trả trước cho người bản,,
- Trả trước Công ty TNHH Vạn Lợi,Trả trước cho người bản > - Trả trước Công ty TNHH Vạn Lợi,- Trả trước Công ty TNHH Vạn Lợi,12.968.433.500,-,12968433500.0,
- Trả trước Ngô Văn Tốn,Trả trước cho người bản > - Trả trước Ngô Văn Tốn,- Trả trước Ngô Văn Tốn,7.637.001.006,10.613.080.000,7637001006.0,10613080000.0
- Trả trước Nguyễn Thị Thanh,Trả trước cho người bản > - Trả trước Nguyễn Thị Thanh,- Trả trước Nguyễn Thị Thanh,6.241.870.000,-,6241870000.0,
- Trả trước Công ty TNHH Đầu tư và Chế biến lương thực Thiên Ngọc,Trả trước cho người bản > - Trả trước Công ty TNHH Đầu tư và Chế biến lương thực Thiên Ngọc,- Trả trước Công ty TNHH Đầu tư và Chế biến lương thực Thiên Ngọc,-,10.000.000.000,,10000000000.0
- Trả trước Công ty TNHH Nhật Quang,Trả trước cho người bản > - Trả trước Công ty TNHH Nhật Quang,- Trả trước Công ty TNHH Nhật Quang,-,9.210.009.000,,9210009000.0
- Các khoản trả trước khác,Trả trước cho người bản > - Các khoản trả trước khác,- Các khoản trả trước khác,30.509.186.277,45.509.645.273,30509186277.0,45509645273.0
TỔNG CỘNG,Trả trước cho người bản > TỔNG CỘNG,TỔNG CỘNG,57.356.490.783,75.332.734.273,57356490783.0,75332734273.0
