row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND > Năm trước,numeric__Năm nay,numeric__Đơn vị tính: VND > Năm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,148.137.106.928,110.836.389.729,148137106928.0,110836389729.0
- Chi phí vật liệu và công cụ dụng cụ,- Chi phí vật liệu và công cụ dụng cụ,- Chi phí vật liệu và công cụ dụng cụ,8.784.401.492,6.572.501.431,8784401492.0,6572501431.0
- Chi phí nhân công,- Chi phí nhân công,- Chi phí nhân công,54.373.917.045,40.682.640.465,54373917045.0,40682640465.0
"- Chi phí vận chuyển, bốc vác","- Chi phí vận chuyển, bốc vác","- Chi phí vận chuyển, bốc vác",21.155.660.197,15.828.694.425,21155660197.0,15828694425.0
- Chi phí khấu hao tài sản cố định,- Chi phí khấu hao tài sản cố định,- Chi phí khấu hao tài sản cố định,15.271.376.046,11.426.064.828,15271376046.0,11426064828.0
"- Chi phí quảng cáo, khuyến mại","- Chi phí quảng cáo, khuyến mại","- Chi phí quảng cáo, khuyến mại",9.226.116.501,6.902.993.216,9226116501.0,6902993216.0
- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,24.578.674.554,18.389.798.534,24578674554.0,18389798534.0
- Chi phí khác,- Chi phí khác,- Chi phí khác,14.746.961.093,11.033.696.830,14746961093.0,11033696830.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,164.055.888.832,132.572.721.606,164055888832.0,132572721606.0
- Chi phí văn phòng phẩm,- Chi phí văn phòng phẩm,- Chi phí văn phòng phẩm,15.084.340.217,11.280.025.138,15084340217.0,11280025138.0
- Chi phí nhân công,- Chi phí nhân công,- Chi phí nhân công,67.267.009.709,58.678.908.530,67267009709.0,58678908530.0
- Chi phí khấu hao tài sản cố định,- Chi phí khấu hao tài sản cố định,- Chi phí khấu hao tài sản cố định,17.890.161.255,14.328.073.987,17890161255.0,14328073987.0
- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,47.208.368.079,35.659.853.466,47208368079.0,35659853466.0
- Chi phí khác,- Chi phí khác,- Chi phí khác,16.606.009.572,12.625.860.485,16606009572.0,12625860485.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,312.192.995.760,243.409.111.335,312192995760.0,243409111335.0
