row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND > Năm trước(Trình bày lại),numeric__Năm nay,numeric__Đơn vị tính: VND > Năm trước(Trình bày lại)
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",4.821.153.381.700,4.310.550.983.456,4821153381700.0,4310550983456.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,301.596.554.632,241.747.935.190,301596554632.0,241747935190.0
Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,170.939.603.794,131.388.295.201,170939603794.0,131388295201.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,105.441.813.813,81.221.215.772,105441813813.0,81221215772.0
Chi phí khác,Chi phí khác,Chi phí khác,100.964.878.382,68.388.381.351,100964878382.0,68388381351.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,5.500.096.232.321,4.833.296.810.970,5500096232321.0,4833296810970.0
