row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Ngày 31 tháng 12năm 2015,Đơn vị tính: VND > Ngày 31 tháng 12năm 2014,numeric__Đơn vị tính: VND > Ngày 31 tháng 12năm 2015,numeric__Đơn vị tính: VND > Ngày 31 tháng 12năm 2014
Tiền mặt,Tiền mặt,Tiền mặt,1.954.049.740,5.931.017.751,1954049740.0,5931017751.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,114.307.133.627,51.808.515.494,114307133627.0,51808515494.0
Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),30.000.000.000,223.000.000.000,30000000000.0,223000000000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,146.261.183.367,280.739.533.245,146261183367.0,280739533245.0
