row_label_raw,row_label_full,Lợi nhuận thuần phân bổ cho cổ đông sở hữu cổ phiếu phổ thông của Công ty (VND),3.834.269.547.047,2.878.724.130.907,numeric__3.834.269.547.047,numeric__2.878.724.130.907
Số lượng cổ phiếu phổ thông lưu hành bình quân,Số lượng cổ phiếu phổ thông lưu hành bình quân,Số lượng cổ phiếu phổ thông lưu hành bình quân,442.482.496,430.372.609,442482496.0,430372609.0
Lãi cơ bản và suy giảm trên mỗi cổ phiếu (VND/cổ phiếu),Lãi cơ bản và suy giảm trên mỗi cổ phiếu (VND/cổ phiếu),Lãi cơ bản và suy giảm trên mỗi cổ phiếu (VND/cổ phiếu),8.665,6.689,8665.0,6689.0
